<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.09.21	16:00:00	0.97456	0.97675	0.97452	0.97646	10424	0	5
2012.09.21	20:00:00	0.97646	0.97786	0.97618	0.97622	4742	0	16
2012.09.24	00:00:00	0.97641	0.97986	0.97634	0.97943	4487	0	3
2012.09.24	04:00:00	0.97943	0.97989	0.97810	0.97857	4740	0	9
2012.09.24	08:00:00	0.97865	0.98079	0.97797	0.98065	8967	0	9
2012.09.24	12:00:00	0.98062	0.98173	0.97930	0.97986	8996	0	5
2012.09.24	16:00:00	0.97983	0.98092	0.97888	0.98002	8562	0	8
2012.09.24	20:00:00	0.98002	0.98002	0.97795	0.97839	4799	0	16
2012.09.25	00:00:00	0.97841	0.97946	0.97796	0.97807	4311	0	20
2012.09.25	04:00:00	0.97803	0.98050	0.97790	0.98048	4595	0	9
2012.09.25	08:00:00	0.98052	0.98060	0.97804	0.98049	9818	0	7
2012.09.25	12:00:00	0.98049	0.98085	0.97629	0.97782	11108	0	7
2012.09.25	16:00:00	0.97783	0.97925	0.97557	0.97857	12533	0	5
2012.09.25	20:00:00	0.97853	0.98095	0.97828	0.98007	6870	0	20
2012.09.26	00:00:00	0.98008	0.98139	0.98007	0.98052	4201	0	20
2012.09.26	04:00:00	0.98051	0.98169	0.97996	0.98146	5470	0	9
2012.09.26	08:00:00	0.98145	0.98272	0.98030	0.98090	9887	0	10
2012.09.26	12:00:00	0.98089	0.98428	0.98040	0.98291	10687	0	6
2012.09.26	16:00:00	0.98289	0.98552	0.98220	0.98519	12623	0	7
2012.09.26	20:00:00	0.98520	0.98589	0.98425	0.98471	6382	0	20
2012.09.27	00:00:00	0.98476	0.98478	0.98296	0.98301	3982	0	20
2012.09.27	04:00:00	0.98299	0.98374	0.98185	0.98192	5231	0	9
2012.09.27	08:00:00	0.98191	0.98375	0.98186	0.98276	8589	0	9
2012.09.27	12:00:00	0.98274	0.98528	0.98232	0.98345	10507	0	6
2012.09.27	16:00:00	0.98345	0.98438	0.97906	0.97953	14038	0	7
2012.09.27	20:00:00	0.97952	0.98096	0.97914	0.98014	6929	0	20
2012.09.28	00:00:00	0.98012	0.98100	0.97986	0.98010	4145	0	20
2012.09.28	04:00:00	0.98011	0.98011	0.97866	0.97885	4604	0	9
2012.09.28	08:00:00	0.97887	0.97942	0.97800	0.97921	8837	0	9
2012.09.28	12:00:00	0.97921	0.98363	0.97900	0.98337	11580	0	5
2012.09.28	16:00:00	0.98338	0.98510	0.98223	0.98297	14224	0	6
2012.09.28	20:00:00	0.98298	0.98400	0.98248	0.98363	6204	0	17
2012.10.01	00:00:00	0.98399	0.98515	0.98338	0.98477	5244	0	9
2012.10.01	04:00:00	0.98477	0.98523	0.98408	0.98442	4604	0	9
2012.10.01	08:00:00	0.98443	0.98459	0.98110	0.98203	9150	0	7
2012.10.01	12:00:00	0.98214	0.98383	0.98136	0.98231	9172	0	9
2012.10.01	16:00:00	0.98228	0.98420	0.97970	0.98222	13210	0	7
2012.10.01	20:00:00	0.98214	0.98322	0.98183	0.98200	5566	0	17
2012.10.02	00:00:00	0.98201	0.98224	0.98139	0.98156	3462	0	20
2012.10.02	04:00:00	0.98154	0.98265	0.98139	0.98159	5143	0	9
2012.10.02	08:00:00	0.98150	0.98315	0.98107	0.98160	8478	0	5
2012.10.02	12:00:00	0.98174	0.98301	0.98120	0.98230	9094	0	9
2012.10.02	16:00:00	0.98229	0.98402	0.98177	0.98336	12395	0	5
2012.10.02	20:00:00	0.98335	0.98424	0.98309	0.98408	5097	0	20
2012.10.03	00:00:00	0.98409	0.98489	0.98384	0.98453	3293	0	20
2012.10.03	04:00:00	0.98453	0.98499	0.98400	0.98492	5128	0	9
2012.10.03	08:00:00	0.98489	0.98767	0.98470	0.98562	10541	0	7
2012.10.03	12:00:00	0.98560	0.98839	0.98523	0.98716	11404	0	7
2012.10.03	16:00:00	0.98717	0.98813	0.98600	0.98738	11773	0	5
2012.10.03	20:00:00	0.98732	0.98834	0.98705	0.98727	5585	0	20
2012.10.04	00:00:00	0.98726	0.98755	0.98612	0.98743	4188	0	20
2012.10.04	04:00:00	0.98742	0.98758	0.98570	0.98654	5192	0	6
2012.10.04	08:00:00	0.98650	0.98666	0.98521	0.98561	9504	0	9
2012.10.04	12:00:00	0.98569	0.98710	0.98330	0.98438	12356	0	9
2012.10.04	16:00:00	0.98439	0.98452	0.97984	0.98009	12584	0	6
2012.10.04	20:00:00	0.98009	0.98111	0.98000	0.98047	5744	0	19
2012.10.05	00:00:00	0.98048	0.98105	0.98021	0.98025	4086	0	20
2012.10.05	04:00:00	0.98024	0.98035	0.97985	0.98014	4148	0	6
2012.10.05	08:00:00	0.98011	0.98069	0.97956	0.98020	7843	0	7
2012.10.05	12:00:00	0.98022	0.98109	0.97343	0.97429	11773	0	6
2012.10.05	16:00:00	0.97429	0.97835	0.97422	0.97830	11138	0	5
2012.10.05	20:00:00	0.97831	0.98013	0.97784	0.97852	4774	0	18
2012.10.08	00:00:00	0.97809	0.97857	0.97692	0.97714	5123	0	3
2012.10.08	04:00:00	0.97713	0.97849	0.97707	0.97809	4796	0	9
2012.10.08	08:00:00	0.97805	0.97982	0.97717	0.97891	10291	0	6
2012.10.08	12:00:00	0.97892	0.97998	0.97760	0.97793	10042	0	9
2012.10.08	16:00:00	0.97792	0.97801	0.97498	0.97603	9425	0	9
2012.10.08	20:00:00	0.97602	0.97710	0.97579	0.97695	4119	0	20
2012.10.09	00:00:00	0.97694	0.97714	0.97489	0.97513	3861	0	20
2012.10.09	04:00:00	0.97512	0.97512	0.97440	0.97483	4122	0	7
2012.10.09	08:00:00	0.97482	0.97704	0.97480	0.97649	8827	0	7
2012.10.09	12:00:00	0.97650	0.97703	0.97431	0.97647	10238	0	7
2012.10.09	16:00:00	0.97645	0.98068	0.97563	0.97895	12909	0	5
2012.10.09	20:00:00	0.97897	0.97897	0.97709	0.97790	5334	0	20
2012.10.10	00:00:00	0.97789	0.97955	0.97789	0.97903	3999	0	20
2012.10.10	04:00:00	0.97902	0.97974	0.97810	0.97868	4555	0	5
2012.10.10	08:00:00	0.97865	0.97924	0.97750	0.97871	8457	0	9
2012.10.10	12:00:00	0.97871	0.97947	0.97673	0.97907	9263	0	8
2012.10.10	16:00:00	0.97908	0.98160	0.97772	0.98144	12108	0	9
2012.10.10	20:00:00	0.98146	0.98288	0.98022	0.98195	6034	0	18
2012.10.11	00:00:00	0.98194	0.98336	0.98131	0.98287	4828	0	20
2012.10.11	04:00:00	0.98286	0.98287	0.98050	0.98080	4655	0	10
2012.10.11	08:00:00	0.98082	0.98123	0.97852	0.97955	8405	0	7
2012.10.11	12:00:00	0.97954	0.97985	0.97627	0.97792	9268	0	9
2012.10.11	16:00:00	0.97791	0.97875	0.97655	0.97857	9001	0	6
2012.10.11	20:00:00	0.97856	0.97912	0.97822	0.97847	3966	0	20
2012.10.12	00:00:00	0.97843	0.97865	0.97755	0.97777	3606	0	20
2012.10.12	04:00:00	0.97775	0.97873	0.97740	0.97801	3950	0	9
2012.10.12	08:00:00	0.97802	0.97888	0.97740	0.97822	8328	0	9
2012.10.12	12:00:00	0.97821	0.97978	0.97665	0.97851	8801	0	6
2012.10.12	16:00:00	0.97855	0.98083	0.97828	0.97974	10283	0	6
2012.10.12	20:00:00	0.97975	0.98010	0.97899	0.98003	3509	0	20
2012.10.15	00:00:00	0.97867	0.98098	0.97860	0.98028	4213	0	20
2012.10.15	04:00:00	0.98029	0.98093	0.98020	0.98029	4161	0	9
2012.10.15	08:00:00	0.98020	0.98081	0.97740	0.97761	7910	0	9
2012.10.15	12:00:00	0.97761	0.97907	0.97677	0.97812	7890	0	8
2012.10.15	16:00:00	0.97810	0.98108	0.97770	0.97816	9955	0	5
2012.10.15	20:00:00	0.97815	0.98125	0.97791	0.98089	4389	0	20
2012.10.16	00:00:00	0.98092	0.98242	0.98038	0.98195	4405	0	20
2012.10.16	04:00:00	0.98194	0.98213	0.98060	0.98135	4306	0	9
2012.10.16	08:00:00	0.98139	0.98225	0.98011	0.98178	8302	0	5
2012.10.16	12:00:00	0.98183	0.98774	0.98172	0.98468	11347	0	5
2012.10.16	16:00:00	0.98467	0.98673	0.98457	0.98605	9582	0	5
2012.10.16	20:00:00	0.98602	0.98736	0.98580	0.98633	4721	0	20
2012.10.17	00:00:00	0.98634	0.98695	0.98545	0.98645	4135	0	20
2012.10.17	04:00:00	0.98646	0.98706	0.98554	0.98604	4488	0	7
2012.10.17	08:00:00	0.98605	0.98657	0.98520	0.98580	8231	0	9
2012.10.17	12:00:00	0.98585	0.98593	0.98170	0.98223	9425	0	5
2012.10.17	16:00:00	0.98224	0.98319	0.97850	0.97879	10049	0	6
2012.10.17	20:00:00	0.97880	0.97883	0.97716	0.97779	4863	0	19
2012.10.18	00:00:00	0.97779	0.97896	0.97762	0.97806	3424	0	20
2012.10.18	04:00:00	0.97803	0.97847	0.97633	0.97768	4599	0	9
2012.10.18	08:00:00	0.97770	0.97910	0.97700	0.97761	7608	0	5
2012.10.18	12:00:00	0.97758	0.98119	0.97710	0.98052	7835	0	6
2012.10.18	16:00:00	0.98053	0.98270	0.97958	0.98251	10580	0	7
2012.10.18	20:00:00	0.98250	0.98582	0.98229	0.98570	5781	0	17
2012.10.19	00:00:00	0.98571	0.98574	0.98439	0.98492	3629	0	20
2012.10.19	04:00:00	0.98493	0.98574	0.98472	0.98490	3554	0	9
2012.10.19	08:00:00	0.98489	0.98746	0.98489	0.98690	7468	0	5
2012.10.19	12:00:00	0.98692	0.99079	0.98665	0.99014	9426	0	5
2012.10.19	16:00:00	0.99017	0.99381	0.99006	0.99314	11152	0	5
2012.10.19	20:00:00	0.99311	0.99382	0.99229	0.99350	4266	0	20
2012.10.22	00:00:00	0.99423	0.99475	0.99299	0.99318	3888	0	10
2012.10.22	04:00:00	0.99318	0.99339	0.99194	0.99208	3874	0	9
2012.10.22	08:00:00	0.99209	0.99448	0.99169	0.99271	7737	0	9
2012.10.22	12:00:00	0.99265	0.99641	0.99229	0.99493	8558	0	6
2012.10.22	16:00:00	0.99495	0.99507	0.99284	0.99454	10196	0	9
2012.10.22	20:00:00	0.99449	0.99475	0.99165	0.99224	5144	0	20
2012.10.23	00:00:00	0.99222	0.99284	0.99166	0.99239	3122	0	20
2012.10.23	04:00:00	0.99237	0.99274	0.99200	0.99259	3434	0	9
2012.10.23	08:00:00	0.99260	0.99608	0.99251	0.99540	7966	0	8
2012.10.23	12:00:00	0.99540	0.99752	0.99001	0.99112	12016	0	5
2012.10.23	16:00:00	0.99118	0.99419	0.99050	0.99280	10580	0	7
2012.10.23	20:00:00	0.99292	0.99389	0.99204	0.99228	4872	0	20
2012.10.24	00:00:00	0.99229	0.99282	0.99126	0.99161	3794	0	20
2012.10.24	04:00:00	0.99160	0.99247	0.99104	0.99217	3762	0	9
2012.10.24	08:00:00	0.99217	0.99276	0.99050	0.99097	8499	0	9
2012.10.24	12:00:00	0.99096	0.99200	0.98879	0.99072	10023	0	9
2012.10.24	16:00:00	0.99075	0.99551	0.99010	0.99358	10795	0	5
2012.10.24	20:00:00	0.99360	0.99566	0.99310	0.99363	5929	0	20
2012.10.25	00:00:00	0.99363	0.99474	0.99318	0.99324	3447	0	20
2012.10.25	04:00:00	0.99325	0.99392	0.99153	0.99189	4499	0	9
2012.10.25	08:00:00	0.99187	0.99375	0.99018	0.99146	8559	0	9
2012.10.25	12:00:00	0.99146	0.99262	0.99038	0.99220	8828	0	5
2012.10.25	16:00:00	0.99221	0.99486	0.99188	0.99371	10350	0	9
2012.10.25	20:00:00	0.99368	0.99532	0.99332	0.99419	4927	0	20
2012.10.26	00:00:00	0.99420	0.99523	0.99411	0.99440	3379	0	20
2012.10.26	04:00:00	0.99441	0.99640	0.99435	0.99611	4328	0	9
2012.10.26	08:00:00	0.99601	0.99714	0.99470	0.99588	7261	0	6
2012.10.26	12:00:00	0.99587	0.99769	0.99406	0.99548	10705	0	35
2012.10.26	16:00:00	0.99563	0.99927	0.99446	0.99784	11547	0	35
2012.10.26	20:00:00	0.99782	0.99884	0.99664	0.99684	4273	0	35
2012.10.29	00:00:00	0.99934	0.99937	0.99784	0.99801	4167	0	10
2012.10.29	04:00:00	0.99805	0.99900	0.99792	0.99824	3549	0	26
2012.10.29	08:00:00	0.99827	0.99948	0.99824	0.99925	6706	0	35
2012.10.29	12:00:00	0.99927	1.00023	0.99894	1.00005	6777	0	35
2012.10.29	16:00:00	1.00003	1.00079	0.99941	1.00068	3211	0	35
2012.10.29	20:00:00	1.00070	1.00118	1.00044	1.00082	1250	0	20
2012.10.30	00:00:00	1.00084	1.00116	1.00035	1.00092	1642	0	35
2012.10.30	04:00:00	1.00095	1.00177	1.00088	1.00114	2302	0	35
2012.10.30	08:00:00	1.00113	1.00116	0.99978	1.00017	2942	0	35
2012.10.30	12:00:00	1.00015	1.00043	0.99867	0.99933	5109	0	35
2012.10.30	16:00:00	0.99935	1.00018	0.99821	0.99901	4747	0	35
2012.10.30	20:00:00	0.99902	0.99974	0.99872	0.99896	2433	0	20
2012.10.31	00:00:00	0.99897	0.99977	0.99881	0.99914	4547	0	35
2012.10.31	04:00:00	0.99913	0.99951	0.99858	0.99899	4136	0	35
2012.10.31	08:00:00	0.99900	0.99941	0.99653	0.99696	8824	0	5
2012.10.31	12:00:00	0.99695	1.00125	0.99594	1.00049	17850	0	5
2012.10.31	16:00:00	1.00048	1.00133	0.99915	1.00007	15874	0	5
2012.10.31	20:00:00	1.00007	1.00025	0.99848	1.00003	8849	0	20
2012.11.01	00:00:00	1.00000	1.00062	0.99941	0.99996	7819	0	20
2012.11.01	04:00:00	0.99998	1.00049	0.99946	0.99992	7083	0	5
2012.11.01	08:00:00	0.99990	1.00127	0.99944	1.00025	11608	0	5
2012.11.01	12:00:00	1.00024	1.00075	0.99620	0.99681	18346	0	5
2012.11.01	16:00:00	0.99678	0.99760	0.99602	0.99623	15890	0	5
2012.11.01	20:00:00	0.99622	0.99694	0.99588	0.99646	9327	0	15
2012.11.02	00:00:00	0.99643	0.99727	0.99622	0.99651	9305	0	20
2012.11.02	04:00:00	0.99654	0.99688	0.99600	0.99652	10090	0	5
2012.11.02	08:00:00	0.99660	0.99771	0.99635	0.99741	13650	0	3
2012.11.02	12:00:00	0.99747	0.99837	0.99346	0.99582	19926	0	5
2012.11.02	16:00:00	0.99580	0.99678	0.99207	0.99565	19789	0	5
2012.11.02	20:00:00	0.99564	0.99597	0.99476	0.99571	5888	0	19
2012.11.05	00:00:00	0.99570	0.99583	0.99415	0.99477	8854	0	8
2012.11.05	04:00:00	0.99478	0.99513	0.99396	0.99423	8441	0	5
2012.11.05	08:00:00	0.99421	0.99675	0.99392	0.99563	14375	0	5
2012.11.05	12:00:00	0.99560	0.99763	0.99559	0.99694	16059	0	5
2012.11.05	16:00:00	0.99701	0.99729	0.99566	0.99692	15631	0	5
2012.11.05	20:00:00	0.99693	0.99699	0.99602	0.99610	7817	0	18
2012.11.06	00:00:00	0.99612	0.99665	0.99557	0.99601	6887	0	20
2012.11.06	04:00:00	0.99601	0.99663	0.99467	0.99497	9626	0	5
2012.11.06	08:00:00	0.99495	0.99575	0.99354	0.99371	15002	0	5
2012.11.06	12:00:00	0.99371	0.99458	0.99266	0.99383	15823	0	5
2012.11.06	16:00:00	0.99382	0.99519	0.99165	0.99224	17207	0	5
2012.11.06	20:00:00	0.99226	0.99232	0.99101	0.99214	9547	0	20
2012.11.07	00:00:00	0.99215	0.99354	0.99187	0.99246	12463	0	20
2012.11.07	04:00:00	0.99247	0.99266	0.98857	0.98875	15723	0	5
2012.11.07	08:00:00	0.98875	0.98933	0.98736	0.98847	15894	0	5
2012.11.07	12:00:00	0.98853	0.99470	0.98847	0.99410	20931	0	5
2012.11.07	16:00:00	0.99412	0.99819	0.99400	0.99653	21548	0	5
2012.11.07	20:00:00	0.99651	0.99733	0.99566	0.99655	12229	0	20
2012.11.08	00:00:00	0.99655	0.99713	0.99596	0.99640	10773	0	20
2012.11.08	04:00:00	0.99641	0.99777	0.99592	0.99613	10851	0	5
2012.11.08	08:00:00	0.99607	0.99791	0.99593	0.99689	17402	0	5
2012.11.08	12:00:00	0.99685	0.99762	0.99468	0.99533	19162	0	5
2012.11.08	16:00:00	0.99540	0.99977	0.99519	0.99894	19864	0	5
2012.11.08	20:00:00	0.99889	1.00055	0.99884	1.00036	9261	0	20
2012.11.09	00:00:00	1.00038	1.00085	0.99935	0.99961	7625	0	20
2012.11.09	04:00:00	0.99958	0.99984	0.99832	0.99893	9206	0	5
2012.11.09	08:00:00	0.99885	1.00043	0.99822	1.00028	14981	0	5
2012.11.09	12:00:00	1.00027	1.00327	0.99975	1.00046	17507	0	5
2012.11.09	16:00:00	1.00047	1.00165	0.99915	0.99997	18453	0	5
2012.11.09	20:00:00	0.99996	1.00159	0.99930	1.00154	7993	0	20
2012.11.12	00:00:00	1.00038	1.00047	0.99882	0.99910	9476	0	6
2012.11.12	04:00:00	0.99911	0.99930	0.99860	0.99887	7356	0	5
2012.11.12	08:00:00	0.99888	0.99977	0.99843	0.99951	13563	0	5
2012.11.12	12:00:00	0.99943	1.00033	0.99856	0.99908	13318	0	5
2012.11.12	16:00:00	0.99909	1.00057	0.99894	0.99925	12098	0	5
2012.11.12	20:00:00	0.99926	0.99987	0.99897	0.99979	6177	0	15
2012.11.13	00:00:00	0.99980	1.00043	0.99953	0.99999	7252	0	20
2012.11.13	04:00:00	1.00000	1.00066	0.99970	0.99983	7297	0	6
2012.11.13	08:00:00	0.99990	1.00203	0.99988	1.00129	12964	0	5
2012.11.13	12:00:00	1.00128	1.00349	0.99896	1.00138	16108	0	3
2012.11.13	16:00:00	1.00139	1.00240	1.00044	1.00133	15734	0	5
2012.11.13	20:00:00	1.00132	1.00228	1.00113	1.00214	8024	0	20
2012.11.14	00:00:00	1.00215	1.00222	1.00108	1.00112	6698	0	20
2012.11.14	04:00:00	1.00113	1.00132	1.00040	1.00062	6561	0	6
2012.11.14	08:00:00	1.00063	1.00120	0.99970	1.00056	13611	0	5
2012.11.14	12:00:00	1.00059	1.00189	0.99997	1.00167	14380	0	5
2012.11.14	16:00:00	1.00170	1.00332	1.00075	1.00259	16278	0	5
2012.11.14	20:00:00	1.00256	1.00394	1.00194	1.00383	10847	0	20
2012.11.15	00:00:00	1.00383	1.00406	1.00198	1.00214	8105	0	20
2012.11.15	04:00:00	1.00218	1.00303	1.00174	1.00279	8255	0	5
2012.11.15	08:00:00	1.00279	1.00307	1.00057	1.00076	13595	0	5
2012.11.15	12:00:00	1.00078	1.00265	1.00039	1.00159	14908	0	5
2012.11.15	16:00:00	1.00160	1.00336	1.00084	1.00181	16646	0	5
2012.11.15	20:00:00	1.00179	1.00234	1.00023	1.00054	9381	0	20
2012.11.16	00:00:00	1.00050	1.00108	1.00026	1.00104	6807	0	20
2012.11.16	04:00:00	1.00104	1.00165	1.00033	1.00139	7027	0	5
2012.11.16	08:00:00	1.00139	1.00231	0.99956	1.00174	12852	0	5
2012.11.16	12:00:00	1.00179	1.00221	0.99975	1.00147	15084	0	5
2012.11.16	16:00:00	1.00145	1.00552	1.00076	1.00119	18915	0	5
2012.11.16	20:00:00	1.00120	1.00211	1.00021	1.00112	8069	0	20
2012.11.19	00:00:00	1.00109	1.00165	0.99996	1.00006	9605	0	3
2012.11.19	04:00:00	1.00007	1.00067	0.99953	1.00039	6429	0	5
2012.11.19	08:00:00	1.00039	1.00050	0.99854	0.99864	12260	0	5
2012.11.19	12:00:00	0.99861	0.99921	0.99590	0.99633	14968	0	5
2012.11.19	16:00:00	0.99633	0.99719	0.99536	0.99690	14167	0	5
2012.11.19	20:00:00	0.99682	0.99706	0.99599	0.99675	8751	0	5
2012.11.20	00:00:00	0.99671	0.99706	0.99606	0.99618	8298	0	20
2012.11.20	04:00:00	0.99619	0.99667	0.99561	0.99664	8097	0	5
2012.11.20	08:00:00	0.99666	0.99771	0.99594	0.99656	13636	0	5
2012.11.20	12:00:00	0.99657	0.99756	0.99540	0.99656	14851	0	5
2012.11.20	16:00:00	0.99654	0.99899	0.99602	0.99830	15561	0	5
2012.11.20	20:00:00	0.99834	0.99841	0.99665	0.99671	7864	0	20
2012.11.21	00:00:00	0.99672	0.99713	0.99569	0.99694	8179	0	20
2012.11.21	04:00:00	0.99696	0.99907	0.99636	0.99851	10974	0	5
2012.11.21	08:00:00	0.99851	0.99870	0.99663	0.99691	13324	0	5
2012.11.21	12:00:00	0.99686	0.99799	0.99633	0.99706	14126	0	5
2012.11.21	16:00:00	0.99703	0.99847	0.99650	0.99656	13201	0	5
2012.11.21	20:00:00	0.99653	0.99668	0.99605	0.99639	7071	0	20
2012.11.22	00:00:00	0.99641	0.99644	0.99547	0.99588	8782	0	20
2012.11.22	04:00:00	0.99588	0.99643	0.99558	0.99590	6582	0	5
2012.11.22	08:00:00	0.99590	0.99697	0.99535	0.99640	12381	0	5
2012.11.22	12:00:00	0.99634	0.99784	0.99518	0.99693	11596	0	5
2012.11.22	16:00:00	0.99699	0.99809	0.99670	0.99752	8106	0	5
2012.11.22	20:00:00	0.99755	0.99755	0.99668	0.99747	5355	0	20
2012.11.23	00:00:00	0.99747	0.99781	0.99716	0.99754	6497	0	20
2012.11.23	04:00:00	0.99756	0.99807	0.99697	0.99714	6780	0	5
2012.11.23	08:00:00	0.99718	0.99755	0.99663	0.99716	12668	0	5
2012.11.23	12:00:00	0.99714	0.99768	0.99531	0.99571	13607	0	5
2012.11.23	16:00:00	0.99570	0.99575	0.99143	0.99194	15787	0	5
2012.11.23	20:00:00	0.99197	0.99287	0.99152	0.99271	4628	0	10
2012.11.26	00:00:00	0.99243	0.99366	0.99209	0.99291	8125	0	9
2012.11.26	04:00:00	0.99289	0.99294	0.99171	0.99211	7885	0	5
2012.11.26	08:00:00	0.99211	0.99371	0.99164	0.99328	12521	0	5
2012.11.26	12:00:00	0.99329	0.99496	0.99273	0.99429	13300	0	5
2012.11.26	16:00:00	0.99426	0.99594	0.99336	0.99429	13722	0	5
2012.11.26	20:00:00	0.99428	0.99433	0.99219	0.99273	8547	0	6
2012.11.27	00:00:00	0.99273	0.99317	0.99217	0.99265	8288	0	20
2012.11.27	04:00:00	0.99266	0.99314	0.99223	0.99245	7744	0	5
2012.11.27	08:00:00	0.99246	0.99300	0.99179	0.99202	13642	0	5
2012.11.27	12:00:00	0.99202	0.99265	0.99046	0.99165	14324	0	4
2012.11.27	16:00:00	0.99180	0.99461	0.99165	0.99288	15225	0	5
2012.11.27	20:00:00	0.99281	0.99473	0.99277	0.99429	9211	0	13
2012.11.28	00:00:00	0.99429	0.99486	0.99383	0.99455	8742	0	20
2012.11.28	04:00:00	0.99457	0.99473	0.99353	0.99431	8415	0	5
2012.11.28	08:00:00	0.99435	0.99456	0.99290	0.99368	12785	0	5
2012.11.28	12:00:00	0.99365	0.99568	0.99358	0.99485	15932	0	5
2012.11.28	16:00:00	0.99493	0.99602	0.99195	0.99309	18425	0	5
2012.11.28	20:00:00	0.99308	0.99321	0.99160	0.99186	9478	0	20
2012.11.29	00:00:00	0.99185	0.99213	0.99164	0.99200	7785	0	9
2012.11.29	04:00:00	0.99199	0.99269	0.99144	0.99265	7402	0	5
2012.11.29	08:00:00	0.99264	0.99270	0.99106	0.99143	12790	0	5
2012.11.29	12:00:00	0.99144	0.99322	0.99110	0.99173	6879	0	4
2012.11.29	16:00:00	0.99175	0.99381	0.99138	0.99242	8700	0	9
2012.11.29	20:00:00	0.99243	0.99301	0.99203	0.99283	3454	0	4
2012.11.30	00:00:00	0.99296	0.99328	0.99238	0.99284	4191	0	10
2012.11.30	04:00:00	0.99285	0.99320	0.99243	0.99296	8091	0	5
2012.11.30	08:00:00	0.99295	0.99342	0.99210	0.99284	13471	0	5
2012.11.30	12:00:00	0.99286	0.99506	0.99203	0.99395	15875	0	5
2012.11.30	16:00:00	0.99392	0.99448	0.99230	0.99259	16603	0	5
2012.11.30	20:00:00	0.99251	0.99437	0.99208	0.99417	8029	0	20
2012.12.03	00:00:00	0.99378	0.99419	0.99205	0.99217	7818	0	4
2012.12.03	04:00:00	0.99218	0.99327	0.99183	0.99269	6902	0	5
2012.12.03	08:00:00	0.99269	0.99360	0.99196	0.99236	11086	0	5
2012.12.03	12:00:00	0.99238	0.99333	0.99137	0.99305	14242	0	5
2012.12.03	16:00:00	0.99307	0.99470	0.99246	0.99443	14831	0	5
2012.12.03	20:00:00	0.99442	0.99515	0.99428	0.99474	7940	0	20
2012.12.04	00:00:00	0.99476	0.99524	0.99421	0.99522	5999	0	9
2012.12.04	04:00:00	0.99523	0.99535	0.99417	0.99452	8501	0	5
2012.12.04	08:00:00	0.99453	0.99517	0.99335	0.99417	13216	0	5
2012.12.04	12:00:00	0.99416	0.99491	0.99188	0.99271	14921	0	5
2012.12.04	16:00:00	0.99271	0.99346	0.99144	0.99244	15240	0	5
2012.12.04	20:00:00	0.99248	0.99323	0.99212	0.99307	6694	0	10
2012.12.05	00:00:00	0.99307	0.99321	0.99189	0.99203	6914	0	20
2012.12.05	04:00:00	0.99204	0.99223	0.99130	0.99159	5524	0	9
2012.12.05	08:00:00	0.99163	0.99240	0.99100	0.99229	3563	0	4
2012.12.05	12:00:00	0.99219	0.99308	0.99120	0.99212	5703	0	4
2012.12.05	16:00:00	0.99212	0.99408	0.99073	0.99156	13352	0	5
2012.12.05	20:00:00	0.99157	0.99205	0.99074	0.99198	7558	0	20
2012.12.06	00:00:00	0.99198	0.99236	0.99120	0.99184	7035	0	20
2012.12.06	04:00:00	0.99185	0.99257	0.99185	0.99197	6216	0	5
2012.12.06	08:00:00	0.99198	0.99254	0.99037	0.99068	11653	0	5
2012.12.06	12:00:00	0.99069	0.99179	0.99013	0.99074	15835	0	4
2012.12.06	16:00:00	0.99062	0.99188	0.98916	0.99144	16229	0	5
2012.12.06	20:00:00	0.99147	0.99173	0.99084	0.99166	7114	0	18
2012.12.07	00:00:00	0.99160	0.99165	0.99094	0.99110	5919	0	8
2012.12.07	04:00:00	0.99112	0.99153	0.99091	0.99109	5278	0	5
2012.12.07	08:00:00	0.99113	0.99239	0.99080	0.99221	11473	0	5
2012.12.07	12:00:00	0.99222	0.99329	0.98754	0.98877	16453	0	5
2012.12.07	16:00:00	0.98876	0.98972	0.98817	0.98950	14411	0	5
2012.12.07	20:00:00	0.98952	0.99097	0.98812	0.98826	7153	0	20
2012.12.10	00:00:00	0.98711	0.98767	0.98654	0.98712	7211	0	4
2012.12.10	04:00:00	0.98712	0.98792	0.98693	0.98726	6235	0	4
2012.12.10	08:00:00	0.98726	0.98877	0.98707	0.98785	11957	0	5
2012.12.10	12:00:00	0.98784	0.98849	0.98656	0.98781	14148	0	5
2012.12.10	16:00:00	0.98779	0.98821	0.98688	0.98726	11770	0	5
2012.12.10	20:00:00	0.98726	0.98727	0.98604	0.98613	6253	0	17
2012.12.11	00:00:00	0.98615	0.98705	0.98615	0.98684	5628	0	20
2012.12.11	04:00:00	0.98685	0.98713	0.98609	0.98624	6911	0	5
2012.12.11	08:00:00	0.98622	0.98795	0.98610	0.98730	12349	0	5
2012.12.11	12:00:00	0.98731	0.98787	0.98566	0.98688	13323	0	5
2012.12.11	16:00:00	0.98689	0.98732	0.98593	0.98632	13601	0	5
2012.12.11	20:00:00	0.98627	0.98670	0.98571	0.98611	6933	0	10
2012.12.12	00:00:00	0.98612	0.98634	0.98570	0.98608	6151	0	15
2012.12.12	04:00:00	0.98609	0.98652	0.98596	0.98606	6240	0	5
2012.12.12	08:00:00	0.98603	0.98620	0.98510	0.98565	10957	0	5
2012.12.12	12:00:00	0.98565	0.98625	0.98523	0.98570	12364	0	5
