<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.06.11	18:00:00	147.190	147.259	147.044	147.189	6708	0	1
2018.06.11	20:00:00	147.189	147.275	147.129	147.206	4767	0	1
2018.06.11	22:00:00	147.207	147.308	147.149	147.149	2279	0	3
2018.06.12	00:00:00	147.131	147.378	147.117	147.378	5110	0	6
2018.06.12	02:00:00	147.378	147.675	147.281	147.326	10332	0	1
2018.06.12	04:00:00	147.326	147.471	147.116	147.316	9063	0	1
2018.06.12	06:00:00	147.316	147.570	147.254	147.509	5343	0	3
2018.06.12	08:00:00	147.509	147.614	147.269	147.285	10235	0	1
2018.06.12	10:00:00	147.285	147.986	147.258	147.694	17719	0	1
2018.06.12	12:00:00	147.694	147.811	147.461	147.603	10205	0	1
2018.06.12	14:00:00	147.603	147.719	147.332	147.528	12324	0	1
2018.06.12	16:00:00	147.528	147.531	147.152	147.256	12698	0	1
2018.06.12	18:00:00	147.257	147.974	147.180	147.687	14124	0	1
2018.06.12	20:00:00	147.687	147.841	147.531	147.568	10310	0	1
2018.06.12	22:00:00	147.569	147.632	147.532	147.562	2825	0	3
2018.06.13	00:00:00	147.575	147.803	147.573	147.662	3117	0	2
2018.06.13	02:00:00	147.660	147.753	147.564	147.662	5887	0	4
2018.06.13	04:00:00	147.662	147.828	147.652	147.807	4330	0	1
2018.06.13	06:00:00	147.807	147.895	147.757	147.796	2508	0	1
2018.06.13	08:00:00	147.796	147.882	147.649	147.698	6133	0	1
2018.06.13	10:00:00	147.698	147.808	147.308	147.398	11605	0	1
2018.06.13	12:00:00	147.400	147.580	147.209	147.353	9235	0	1
2018.06.13	14:00:00	147.352	147.558	147.284	147.488	7663	0	1
2018.06.13	16:00:00	147.488	147.679	147.327	147.592	10246	0	1
2018.06.13	18:00:00	147.592	147.812	147.546	147.780	7637	0	1
2018.06.13	20:00:00	147.780	147.838	147.576	147.642	25013	0	1
2018.06.13	22:00:00	147.640	147.837	147.474	147.562	14532	0	2
2018.06.14	00:00:00	147.506	147.584	147.329	147.429	8742	0	3
2018.06.14	02:00:00	147.429	147.557	147.319	147.516	5266	0	1
2018.06.14	04:00:00	147.516	147.635	147.416	147.518	5691	0	1
2018.06.14	06:00:00	147.518	147.604	147.467	147.573	2929	0	1
2018.06.14	08:00:00	147.573	147.585	147.337	147.488	6865	0	1
2018.06.14	10:00:00	147.488	147.848	147.247	147.784	11776	0	1
2018.06.14	12:00:00	147.784	147.838	147.596	147.742	7591	0	1
2018.06.14	14:00:00	147.741	147.831	146.878	146.892	34217	0	1
2018.06.14	16:00:00	146.893	147.206	146.811	146.988	23683	0	1
2018.06.14	18:00:00	146.988	147.322	146.754	146.883	14739	0	1
2018.06.14	20:00:00	146.883	147.070	146.801	146.854	9283	0	1
2018.06.14	22:00:00	146.852	147.007	146.621	146.653	5862	0	1
2018.06.15	00:00:00	146.704	146.872	146.663	146.734	4697	0	5
2018.06.15	02:00:00	146.734	146.811	146.400	146.483	7273	0	1
2018.06.15	04:00:00	146.483	146.812	146.361	146.707	7448	0	1
2018.06.15	06:00:00	146.708	146.772	146.627	146.771	4408	0	3
2018.06.15	08:00:00	146.771	146.945	146.629	146.647	10127	0	1
2018.06.15	10:00:00	146.647	146.702	146.292	146.637	17801	0	1
2018.06.15	12:00:00	146.630	147.054	146.507	147.029	18687	0	1
2018.06.15	14:00:00	147.029	147.067	146.573	146.699	14603	0	1
2018.06.15	16:00:00	146.699	146.946	146.594	146.785	21744	0	1
2018.06.15	18:00:00	146.785	146.966	146.692	146.911	12055	0	1
2018.06.15	20:00:00	146.911	146.956	146.809	146.896	4581	0	2
2018.06.15	22:00:00	146.896	147.003	146.822	146.925	3200	0	4
2018.06.18	00:00:00	146.846	146.997	146.768	146.803	18193	0	9
2018.06.18	02:00:00	146.803	146.903	146.552	146.627	5442	0	7
2018.06.18	04:00:00	146.627	146.634	146.393	146.495	5630	0	2
2018.06.18	06:00:00	146.495	146.675	146.485	146.610	2839	0	1
2018.06.18	08:00:00	146.610	146.680	146.425	146.425	5938	0	2
2018.06.18	10:00:00	146.425	146.472	146.109	146.360	11380	0	1
2018.06.18	12:00:00	146.360	146.638	146.321	146.463	8632	0	3
2018.06.18	14:00:00	146.463	146.463	146.178	146.282	9131	0	1
2018.06.18	16:00:00	146.282	146.361	146.100	146.246	11502	0	1
2018.06.18	18:00:00	146.245	146.443	146.196	146.265	6506	0	1
2018.06.18	20:00:00	146.265	146.439	146.252	146.315	3074	0	1
2018.06.18	22:00:00	146.315	146.471	146.310	146.402	2613	0	2
2018.06.19	00:00:00	146.383	146.470	146.376	146.419	7679	0	5
2018.06.19	02:00:00	146.420	146.440	145.887	146.062	13644	0	2
2018.06.19	04:00:00	146.062	146.109	145.683	145.808	11236	0	1
2018.06.19	06:00:00	145.808	145.819	145.410	145.462	6167	0	5
2018.06.19	08:00:00	145.462	145.517	144.875	144.880	12224	0	1
2018.06.19	10:00:00	144.880	145.124	144.543	144.844	26008	0	1
2018.06.19	12:00:00	144.843	144.934	144.533	144.706	13444	0	1
2018.06.19	14:00:00	144.707	144.864	144.418	144.746	14537	0	1
2018.06.19	16:00:00	144.746	144.967	144.384	144.660	17139	0	1
2018.06.19	18:00:00	144.660	145.071	144.604	144.832	13724	0	1
2018.06.19	20:00:00	144.831	145.044	144.761	144.950	5397	0	2
2018.06.19	22:00:00	144.949	145.077	144.892	144.955	4061	0	3
2018.06.20	00:00:00	144.982	145.057	144.887	144.931	4308	0	5
2018.06.20	02:00:00	144.934	145.116	144.761	144.761	6134	0	3
2018.06.20	04:00:00	144.761	145.121	144.582	144.896	9640	0	3
2018.06.20	06:00:00	144.898	144.988	144.830	144.955	4630	0	6
2018.06.20	08:00:00	144.955	145.152	144.797	144.923	8572	0	1
2018.06.20	10:00:00	144.923	145.152	144.806	144.904	17011	0	3
2018.06.20	12:00:00	144.904	145.030	144.813	144.859	7820	0	1
2018.06.20	14:00:00	144.860	145.189	144.786	145.182	10611	0	1
2018.06.20	16:00:00	145.182	145.493	145.019	145.069	20997	0	1
2018.06.20	18:00:00	145.069	145.620	145.012	145.411	11795	0	1
2018.06.20	20:00:00	145.411	145.577	145.290	145.571	6138	0	3
2018.06.20	22:00:00	145.571	145.602	145.297	145.301	4229	0	3
2018.06.21	00:00:00	145.301	145.481	145.273	145.389	6975	0	6
2018.06.21	02:00:00	145.389	145.471	145.312	145.378	4395	0	1
2018.06.21	04:00:00	145.378	145.684	145.276	145.581	8314	0	1
2018.06.21	06:00:00	145.581	145.633	145.414	145.543	4988	0	4
2018.06.21	08:00:00	145.543	145.655	145.217	145.245	9197	0	2
2018.06.21	10:00:00	145.245	145.457	144.764	144.832	19320	0	1
2018.06.21	12:00:00	144.832	145.265	144.590	145.174	16712	0	1
2018.06.21	14:00:00	145.166	146.217	145.143	146.029	29822	0	1
2018.06.21	16:00:00	146.029	146.144	145.559	145.817	26980	0	1
2018.06.21	18:00:00	145.817	145.887	145.626	145.667	12459	0	2
2018.06.21	20:00:00	145.667	145.808	145.529	145.622	7419	0	1
2018.06.21	22:00:00	145.623	145.793	145.518	145.528	5527	0	2
2018.06.22	00:00:00	145.542	145.693	145.425	145.577	20455	0	9
2018.06.22	02:00:00	145.577	145.895	145.577	145.831	7517	0	1
2018.06.22	04:00:00	145.831	145.931	145.771	145.875	6610	0	3
2018.06.22	06:00:00	145.875	145.934	145.802	145.932	3960	0	4
2018.06.22	08:00:00	145.931	146.108	145.853	146.028	8599	0	1
2018.06.22	10:00:00	146.028	146.627	145.984	146.577	18915	0	1
2018.06.22	12:00:00	146.577	146.649	146.196	146.511	12990	0	1
2018.06.22	14:00:00	146.511	146.538	146.192	146.267	11136	0	1
2018.06.22	16:00:00	146.266	146.429	145.585	145.842	20907	0	2
2018.06.22	18:00:00	145.842	145.970	145.655	145.701	9406	0	1
2018.06.22	20:00:00	145.701	145.869	145.579	145.753	4536	0	1
2018.06.22	22:00:00	145.753	145.888	145.738	145.882	3306	0	2
2018.06.25	00:00:00	145.547	145.925	145.438	145.850	13103	0	5
2018.06.25	02:00:00	145.849	145.857	145.262	145.345	10959	0	1
2018.06.25	04:00:00	145.347	145.428	145.085	145.136	10353	0	1
2018.06.25	06:00:00	145.136	145.325	145.114	145.191	4404	0	3
2018.06.25	08:00:00	145.191	145.227	144.880	144.891	9801	0	2
2018.06.25	10:00:00	144.891	145.313	144.695	144.967	14432	0	1
2018.06.25	12:00:00	144.967	145.219	144.791	145.218	8000	0	1
2018.06.25	14:00:00	145.215	145.634	145.116	145.536	11860	0	1
2018.06.25	16:00:00	145.536	145.725	145.350	145.527	16438	0	1
2018.06.25	18:00:00	145.527	145.558	145.208	145.312	12337	0	1
2018.06.25	20:00:00	145.312	145.489	145.160	145.314	6989	0	3
2018.06.25	22:00:00	145.316	146.181	145.313	145.684	8807	0	1
2018.06.26	00:00:00	145.712	145.764	145.631	145.666	8642	0	4
2018.06.26	02:00:00	145.666	145.694	145.386	145.469	8007	0	1
2018.06.26	04:00:00	145.469	145.575	145.241	145.401	11434	0	3
2018.06.26	06:00:00	145.401	145.493	145.343	145.456	4605	0	3
2018.06.26	08:00:00	145.456	145.677	145.434	145.583	8963	0	1
2018.06.26	10:00:00	145.581	145.696	145.345	145.410	13595	0	2
2018.06.26	12:00:00	145.410	145.515	144.970	145.227	18859	0	2
2018.06.26	14:00:00	145.226	145.352	145.075	145.278	11578	0	1
2018.06.26	16:00:00	145.277	145.603	145.230	145.391	17855	0	1
2018.06.26	18:00:00	145.392	145.635	145.329	145.498	11731	0	2
2018.06.26	20:00:00	145.498	145.751	145.361	145.740	9444	0	1
2018.06.26	22:00:00	145.738	145.739	145.415	145.458	4110	0	2
2018.06.27	00:00:00	145.444	145.554	145.370	145.533	5173	0	6
2018.06.27	02:00:00	145.534	145.660	145.312	145.410	7559	0	3
2018.06.27	04:00:00	145.410	145.472	145.105	145.302	12189	0	1
2018.06.27	06:00:00	145.302	145.459	145.248	145.422	6159	0	4
2018.06.27	08:00:00	145.422	145.454	145.174	145.354	9463	0	1
2018.06.27	10:00:00	145.354	145.354	144.806	144.845	17780	0	1
2018.06.27	12:00:00	144.845	145.281	144.811	145.100	12922	0	1
2018.06.27	14:00:00	145.100	145.460	144.801	145.009	28659	0	1
2018.06.27	16:00:00	145.008	145.337	145.005	145.245	19485	0	1
2018.06.27	18:00:00	145.246	145.286	144.915	144.997	17903	0	1
2018.06.27	20:00:00	144.997	145.030	144.610	144.677	9620	0	1
2018.06.27	22:00:00	144.677	144.750	144.515	144.546	8106	0	1
2018.06.28	00:00:00	144.538	144.674	144.434	144.621	23634	0	4
2018.06.28	02:00:00	144.621	144.678	144.186	144.287	8891	0	1
2018.06.28	04:00:00	144.287	144.511	144.227	144.508	10463	0	1
2018.06.28	06:00:00	144.508	144.651	144.458	144.588	5251	0	1
2018.06.28	08:00:00	144.588	144.647	144.178	144.316	10089	0	1
2018.06.28	10:00:00	144.317	144.551	144.182	144.351	18298	0	2
2018.06.28	12:00:00	144.351	144.457	144.222	144.331	11990	0	1
2018.06.28	14:00:00	144.331	144.415	143.789	143.799	15267	0	1
2018.06.28	16:00:00	143.799	144.582	143.768	144.551	25625	0	1
2018.06.28	18:00:00	144.551	144.581	144.330	144.486	12736	0	1
2018.06.28	20:00:00	144.486	144.596	144.367	144.547	7588	0	1
2018.06.28	22:00:00	144.547	144.629	144.432	144.478	4019	0	2
2018.06.29	00:00:00	144.454	144.551	144.358	144.494	3340	0	6
2018.06.29	02:00:00	144.492	144.570	144.341	144.405	6437	0	1
2018.06.29	04:00:00	144.405	145.184	144.352	145.151	14872	0	1
2018.06.29	06:00:00	145.150	145.353	144.987	145.162	14007	0	1
2018.06.29	08:00:00	145.160	145.221	144.891	144.965	10753	0	1
2018.06.29	10:00:00	144.964	145.930	144.882	145.752	22610	0	1
2018.06.29	12:00:00	145.749	145.881	145.216	145.338	14614	0	1
2018.06.29	14:00:00	145.338	145.669	145.293	145.365	14609	0	1
2018.06.29	16:00:00	145.365	146.296	145.358	146.198	18963	0	1
2018.06.29	18:00:00	146.198	146.329	146.070	146.157	14547	0	1
2018.06.29	20:00:00	146.157	146.267	146.076	146.237	5105	0	1
2018.06.29	22:00:00	146.237	146.325	146.077	146.284	5394	0	1
2018.07.02	00:00:00	145.704	146.233	145.700	146.165	25189	0	3
2018.07.02	02:00:00	146.165	146.269	146.108	146.204	8249	0	1
2018.07.02	04:00:00	146.204	146.490	146.199	146.321	11598	0	5
2018.07.02	06:00:00	146.322	146.324	145.948	145.986	6506	0	2
2018.07.02	08:00:00	145.986	145.986	145.708	145.914	10538	0	1
2018.07.02	10:00:00	145.914	145.997	145.520	145.940	16141	0	1
2018.07.02	12:00:00	145.940	146.011	145.694	145.813	9332	0	2
2018.07.02	14:00:00	145.813	145.813	145.277	145.306	11833	0	1
2018.07.02	16:00:00	145.306	145.627	145.184	145.326	17462	0	1
2018.07.02	18:00:00	145.323	145.512	145.277	145.469	9033	0	1
2018.07.02	20:00:00	145.469	145.598	145.384	145.508	4930	0	1
2018.07.02	22:00:00	145.508	145.763	145.473	145.725	5041	0	4
2018.07.03	00:00:00	145.718	145.767	145.542	145.657	5923	0	3
2018.07.03	02:00:00	145.659	145.796	145.614	145.687	5753	0	3
2018.07.03	04:00:00	145.685	145.891	145.282	145.569	15573	0	5
2018.07.03	06:00:00	145.569	145.637	145.441	145.569	6678	0	3
2018.07.03	08:00:00	145.569	146.041	145.497	145.979	12510	0	1
2018.07.03	10:00:00	145.979	146.385	145.946	146.315	20765	0	1
2018.07.03	12:00:00	146.315	146.347	146.119	146.175	9883	0	2
2018.07.03	14:00:00	146.175	146.290	145.882	146.009	10488	0	1
2018.07.03	16:00:00	146.009	146.041	145.470	145.769	14153	0	1
2018.07.03	18:00:00	145.770	145.856	145.474	145.545	8345	0	1
2018.07.03	20:00:00	145.545	145.896	145.537	145.886	2664	0	2
2018.07.03	22:00:00	145.886	145.989	145.822	145.822	2607	0	1
2018.07.04	00:00:00	145.814	145.895	145.746	145.767	10861	0	6
2018.07.04	02:00:00	145.768	145.808	145.622	145.650	6110	0	1
2018.07.04	04:00:00	145.650	145.946	145.611	145.835	10298	0	2
2018.07.04	06:00:00	145.835	145.888	145.735	145.798	5180	0	3
2018.07.04	08:00:00	145.796	145.964	145.671	145.939	8240	0	2
2018.07.04	10:00:00	145.939	145.967	145.560	145.897	11700	0	1
2018.07.04	12:00:00	145.897	146.110	145.866	145.967	7311	0	1
2018.07.04	14:00:00	145.967	146.062	145.871	145.973	7527	0	2
2018.07.04	16:00:00	145.973	146.099	145.925	146.006	13981	0	3
2018.07.04	18:00:00	146.006	146.162	145.988	146.077	6315	0	2
2018.07.04	20:00:00	146.077	146.361	146.057	146.206	22336	0	1
2018.07.04	22:00:00	146.206	146.255	146.062	146.064	42120	0	5
2018.07.05	00:00:00	145.854	146.224	145.738	146.141	42660	0	7
2018.07.05	02:00:00	146.141	146.298	145.983	146.019	6346	0	1
2018.07.05	04:00:00	146.017	146.172	145.881	146.078	10806	0	1
2018.07.05	06:00:00	146.079	146.079	145.836	145.955	6775	0	1
2018.07.05	08:00:00	145.952	146.490	145.905	146.443	12999	0	1
2018.07.05	10:00:00	146.445	146.610	146.323	146.426	10912	0	1
2018.07.05	12:00:00	146.426	146.862	146.322	146.555	10744	0	1
2018.07.05	14:00:00	146.555	146.870	146.536	146.682	11571	0	1
2018.07.05	16:00:00	146.682	146.727	146.026	146.204	19138	0	1
2018.07.05	18:00:00	146.204	146.371	146.141	146.273	9617	0	1
2018.07.05	20:00:00	146.273	146.344	146.088	146.241	8396	0	2
2018.07.05	22:00:00	146.241	146.339	146.190	146.263	3814	0	2
2018.07.06	00:00:00	146.049	146.337	145.929	146.297	11043	0	4
2018.07.06	02:00:00	146.297	146.352	146.132	146.283	5304	0	1
2018.07.06	04:00:00	146.283	146.296	146.137	146.233	7691	0	1
2018.07.06	06:00:00	146.233	146.483	146.119	146.270	7509	0	2
2018.07.06	08:00:00	146.270	146.613	146.234	146.446	9130	0	1
2018.07.06	10:00:00	146.448	146.546	146.172	146.545	10958	0	2
2018.07.06	12:00:00	146.545	146.614	146.299	146.399	6896	0	1
2018.07.06	14:00:00	146.399	146.631	146.218	146.472	14297	0	1
2018.07.06	16:00:00	146.472	146.670	146.410	146.639	15392	0	1
2018.07.06	18:00:00	146.639	146.667	146.485	146.526	8579	0	1
2018.07.06	20:00:00	146.524	146.643	146.501	146.531	3402	0	4
2018.07.06	22:00:00	146.531	146.795	146.486	146.786	4656	0	4
2018.07.09	00:00:00	147.017	147.086	146.789	146.848	14821	0	5
2018.07.09	02:00:00	146.849	146.937	146.718	146.744	6209	0	1
2018.07.09	04:00:00	146.744	146.915	146.600	146.845	8555	0	1
2018.07.09	06:00:00	146.845	146.915	146.796	146.867	3332	0	2
2018.07.09	08:00:00	146.867	147.282	146.799	147.065	10110	0	1
2018.07.09	10:00:00	147.065	147.561	146.864	147.382	16200	0	1
2018.07.09	12:00:00	147.381	147.473	147.196	147.258	10073	0	2
2018.07.09	14:00:00	147.258	147.503	147.195	147.503	9762	0	1
2018.07.09	16:00:00	147.503	147.613	146.558	146.802	27183	0	1
2018.07.09	18:00:00	146.802	146.899	146.091	146.453	18169	0	1
2018.07.09	20:00:00	146.455	147.019	146.375	146.877	10994	0	1
2018.07.09	22:00:00	146.881	146.964	146.785	146.917	5258	0	2
2018.07.10	00:00:00	146.900	146.937	146.798	146.909	12862	0	2
2018.07.10	02:00:00	146.909	147.218	146.880	147.175	6611	0	1
2018.07.10	04:00:00	147.174	147.219	147.046	147.135	6224	0	1
2018.07.10	06:00:00	147.135	147.189	147.029	147.142	6040	0	1
2018.07.10	08:00:00	147.142	147.211	146.913	147.194	8223	0	1
2018.07.10	10:00:00	147.194	147.767	147.134	147.253	19453	0	1
2018.07.10	12:00:00	147.253	147.475	147.177	147.286	9983	0	2
2018.07.10	14:00:00	147.286	147.710	147.255	147.599	11837	0	1
2018.07.10	16:00:00	147.599	147.749	147.434	147.550	14270	0	1
2018.07.10	18:00:00	147.549	147.792	147.367	147.440	13213	0	1
2018.07.10	20:00:00	147.442	147.670	147.442	147.631	5669	0	2
2018.07.10	22:00:00	147.631	147.781	147.269	147.274	4667	0	2
2018.07.11	00:00:00	147.311	147.386	146.887	146.971	14000	0	1
2018.07.11	02:00:00	146.972	147.130	146.889	146.900	8688	0	1
2018.07.11	04:00:00	146.901	147.414	146.800	147.284	12498	0	2
2018.07.11	06:00:00	147.284	147.365	147.139	147.196	5449	0	3
2018.07.11	08:00:00	147.196	147.440	147.174	147.224	8413	0	2
2018.07.11	10:00:00	147.222	147.500	147.184	147.359	15001	0	2
2018.07.11	12:00:00	147.359	147.402	147.158	147.363	12775	0	1
2018.07.11	14:00:00	147.363	147.567	147.198	147.412	16518	0	1
2018.07.11	16:00:00	147.412	147.654	147.322	147.463	19634	0	1
2018.07.11	18:00:00	147.463	148.011	147.386	147.930	20689	0	1
2018.07.11	20:00:00	147.931	148.114	147.735	148.020	16822	0	2
2018.07.11	22:00:00	148.021	148.044	147.829	147.845	9054	0	5
2018.07.12	00:00:00	147.825	147.932	147.773	147.823	9332	0	9
2018.07.12	02:00:00	147.825	148.089	147.772	148.041	6695	0	5
2018.07.12	04:00:00	148.044	148.279	147.896	148.128	7734	0	36
2018.07.12	06:00:00	148.128	148.270	148.017	148.191	4654	0	3
2018.07.12	08:00:00	148.191	148.401	148.155	148.393	7282	0	3
2018.07.12	10:00:00	148.391	148.586	148.333	148.465	13480	0	1
2018.07.12	12:00:00	148.465	148.789	148.449	148.665	10764	0	1
2018.07.12	14:00:00	148.665	148.889	148.420	148.745	16434	0	1
2018.07.12	16:00:00	148.747	148.898	148.610	148.636	17624	0	2
2018.07.12	18:00:00	148.636	148.845	148.571	148.646	13017	0	1
2018.07.12	20:00:00	148.646	148.731	148.548	148.557	7848	0	1
2018.07.12	22:00:00	148.555	148.636	148.552	148.566	3612	0	4
2018.07.13	00:00:00	148.487	148.607	148.394	148.495	13328	0	5
2018.07.13	02:00:00	148.494	148.597	148.312	148.517	7862	0	1
2018.07.13	04:00:00	148.517	148.597	148.408	148.445	6150	0	1
2018.07.13	06:00:00	148.445	148.518	148.391	148.393	4241	0	4
2018.07.13	08:00:00	148.393	148.410	148.125	148.181	6971	0	1
2018.07.13	10:00:00	148.181	148.266	147.876	147.996	14472	0	1
2018.07.13	12:00:00	147.994	147.994	147.640	147.829	12307	0	2
2018.07.13	14:00:00	147.829	148.143	147.722	148.010	14250	0	3
2018.07.13	16:00:00	148.010	148.439	148.010	148.375	18813	0	1
2018.07.13	18:00:00	148.372	148.674	148.346	148.617	14204	0	1
2018.07.13	20:00:00	148.617	148.650	148.551	148.586	5492	0	2
2018.07.13	22:00:00	148.583	148.726	148.504	148.694	3599	0	4
2018.07.16	00:00:00	148.410	148.712	148.385	148.697	5450	0	3
2018.07.16	02:00:00	148.697	148.906	148.662	148.866	4309	0	1
2018.07.16	04:00:00	148.866	148.994	148.805	148.872	6116	0	1
2018.07.16	06:00:00	148.872	148.937	148.835	148.911	2419	0	4
2018.07.16	08:00:00	148.911	148.968	148.785	148.869	6626	0	1
2018.07.16	10:00:00	148.869	149.117	148.809	149.059	10119	0	2
2018.07.16	12:00:00	149.059	149.194	148.957	149.180	7256	0	1
2018.07.16	14:00:00	149.180	149.312	148.908	148.929	9302	0	1
2018.07.16	16:00:00	148.930	149.104	148.667	148.686	12069	0	1
2018.07.16	18:00:00	148.686	148.724	148.517	148.615	8190	0	1
2018.07.16	20:00:00	148.615	148.651	148.529	148.572	3614	0	3
2018.07.16	22:00:00	148.572	148.675	148.548	148.582	4490	0	3
2018.07.17	00:00:00	148.599	148.669	148.564	148.669	10456	0	2
2018.07.17	02:00:00	148.669	148.823	148.637	148.771	5859	0	3
2018.07.17	04:00:00	148.771	148.946	148.686	148.752	7326	0	1
2018.07.17	06:00:00	148.752	148.898	148.747	148.858	4534	0	4
2018.07.17	08:00:00	148.858	148.984	148.743	148.950	7275	0	2
2018.07.17	10:00:00	148.950	149.089	148.623	149.003	12768	0	1
2018.07.17	12:00:00	149.003	149.033	148.855	148.979	8230	0	1
2018.07.17	14:00:00	148.980	148.988	148.083	148.195	14172	0	1
2018.07.17	16:00:00	148.195	148.657	148.102	148.467	19079	0	1
2018.07.17	18:00:00	148.467	148.628	148.215	148.230	13066	0	1
2018.07.17	20:00:00	148.230	148.363	147.560	148.066	13721	0	1
2018.07.17	22:00:00	148.066	148.090	147.926	148.016	2989	0	1
2018.07.18	00:00:00	148.001	148.109	147.900	148.060	12254	0	3
2018.07.18	02:00:00	148.060	148.229	147.997	148.165	7002	0	1
2018.07.18	04:00:00	148.164	148.167	148.046	148.053	4948	0	1
2018.07.18	06:00:00	148.054	148.105	148.017	148.063	3855	0	1
2018.07.18	08:00:00	148.063	148.108	147.869	148.011	8643	0	1
2018.07.18	10:00:00	148.011	148.159	147.089	147.355	19153	0	1
2018.07.18	12:00:00	147.355	147.413	147.146	147.232	10903	0	0
2018.07.18	14:00:00	147.232	147.274	146.865	147.107	11853	0	1
2018.07.18	16:00:00	147.107	147.252	147.049	147.165	15375	0	1
2018.07.18	18:00:00	147.164	147.398	147.113	147.324	9109	0	1
2018.07.18	20:00:00	147.324	147.394	147.249	147.391	3973	0	2
2018.07.18	22:00:00	147.390	147.661	147.311	147.442	4694	0	1
2018.07.19	00:00:00	147.433	147.599	147.358	147.547	17443	0	5
2018.07.19	02:00:00	147.547	147.591	147.361	147.374	4487	0	3
2018.07.19	04:00:00	147.374	147.464	147.265	147.393	6697	0	2
2018.07.19	06:00:00	147.394	147.475	147.324	147.422	3957	0	3
2018.07.19	08:00:00	147.422	147.483	147.180	147.218	7595	0	1
2018.07.19	10:00:00	147.218	147.292	146.679	146.931	17866	0	1
2018.07.19	12:00:00	146.934	147.044	146.746	146.758	12125	0	1
2018.07.19	14:00:00	146.757	146.812	146.553	146.590	13711	0	1
2018.07.19	16:00:00	146.590	146.879	146.539	146.788	15484	0	1
2018.07.19	18:00:00	146.788	146.827	146.498	146.595	8069	0	1
2018.07.19	20:00:00	146.595	146.599	146.156	146.380	26891	0	1
2018.07.19	22:00:00	146.380	146.404	146.276	146.340	4913	0	3
2018.07.20	00:00:00	146.341	146.407	146.205	146.338	7839	0	2
2018.07.20	02:00:00	146.340	146.572	146.313	146.492	6949	0	2
2018.07.20	04:00:00	146.492	146.581	145.972	146.302	18374	0	1
2018.07.20	06:00:00	146.302	146.328	146.168	146.215	7008	0	2
2018.07.20	08:00:00	146.215	146.417	146.173	146.285	10374	0	3
2018.07.20	10:00:00	146.285	146.476	146.091	146.327	10870	0	2
2018.07.20	12:00:00	146.327	146.555	146.120	146.485	16327	0	1
2018.07.20	14:00:00	146.485	146.660	146.150	146.208	17169	0	1
2018.07.20	16:00:00	146.208	146.564	146.149	146.514	25253	0	1
2018.07.20	18:00:00	146.514	146.621	146.456	146.518	8852	0	1
2018.07.20	20:00:00	146.519	146.543	146.341	146.458	5982	0	1
2018.07.20	22:00:00	146.458	146.541	146.274	146.317	3958	0	1
2018.07.23	00:00:00	146.122	146.413	146.109	146.272	7499	0	36
2018.07.23	02:00:00	146.272	146.306	145.706	145.839	9047	0	36
2018.07.23	04:00:00	145.841	146.024	145.681	145.770	10565	0	36
2018.07.23	06:00:00	145.770	145.826	145.721	145.787	5113	0	18
2018.07.23	08:00:00	145.785	145.855	145.698	145.808	12147	0	36
2018.07.23	10:00:00	145.810	146.010	145.759	145.779	12568	0	36
2018.07.23	12:00:00	145.781	146.020	145.659	145.974	9634	0	36
2018.07.23	14:00:00	145.974	146.158	145.917	146.090	7561	0	36
2018.07.23	16:00:00	146.089	146.145	145.852	146.039	13743	0	36
2018.07.23	18:00:00	146.042	146.085	145.861	146.024	9285	0	36
2018.07.23	20:00:00	146.024	146.067	145.828	146.019	6187	0	36
2018.07.23	22:00:00	146.021	146.047	145.824	145.824	4088	0	14
2018.07.24	00:00:00	145.822	145.929	145.759	145.906	4445	0	26
2018.07.24	02:00:00	145.906	146.062	145.677	145.693	7216	0	36
2018.07.24	04:00:00	145.693	145.784	145.437	145.723	8018	0	36
2018.07.24	06:00:00	145.723	145.801	145.682	145.702	5313	0	36
2018.07.24	08:00:00	145.703	145.753	145.559	145.589	7396	0	36
2018.07.24	10:00:00	145.589	145.934	145.515	145.859	12759	0	36
2018.07.24	12:00:00	145.859	145.891	145.731	145.830	8848	0	36
2018.07.24	14:00:00	145.830	145.886	145.747	145.800	11135	0	36
2018.07.24	16:00:00	145.798	146.138	145.778	146.132	15008	0	36
2018.07.24	18:00:00	146.132	146.313	146.006	146.179	10182	0	36
2018.07.24	20:00:00	146.179	146.189	145.979	146.123	6812	0	36
2018.07.24	22:00:00	146.123	146.234	146.069	146.141	4057	0	12
2018.07.25	00:00:00	146.143	146.233	146.053	146.195	9209	0	23
2018.07.25	02:00:00	146.195	146.381	146.193	146.322	5579	0	22
2018.07.25	04:00:00	146.322	146.446	146.228	146.317	6505	0	36
2018.07.25	06:00:00	146.315	146.315	146.202	146.228	4856	0	37
2018.07.25	08:00:00	146.229	146.424	146.158	146.405	7827	0	36
2018.07.25	10:00:00	146.404	146.481	146.234	146.309	9644	0	36
2018.07.25	12:00:00	146.309	146.361	146.084	146.208	10500	0	36
2018.07.25	14:00:00	146.208	146.237	145.991	146.154	9862	0	36
2018.07.25	16:00:00	146.155	146.260	145.755	145.874	16215	0	36
2018.07.25	18:00:00	145.874	145.973	145.761	145.925	11877	0	36
2018.07.25	20:00:00	145.925	146.061	145.750	145.986	9874	0	36
2018.07.25	22:00:00	145.986	146.506	145.958	146.328	8813	0	24
