<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.12.04	00:00:00	1.33501	1.33530	1.33388	1.33475	6467	5167650000	9
2015.12.04	02:00:00	1.33475	1.33547	1.33358	1.33490	7884	8029100000	9
2015.12.04	04:00:00	1.33490	1.33570	1.33427	1.33548	6288	5145400000	9
2015.12.04	06:00:00	1.33547	1.33561	1.33452	1.33543	5294	3965750000	9
2015.12.04	08:00:00	1.33543	1.33731	1.33543	1.33654	8999	7839391000	9
2015.12.04	10:00:00	1.33652	1.33714	1.33337	1.33376	14261	13555947000	9
2015.12.04	12:00:00	1.33376	1.33465	1.33314	1.33363	12908	13611445000	9
2015.12.04	14:00:00	1.33359	1.33958	1.33195	1.33812	19154	19056657000	9
2015.12.04	16:00:00	1.33812	1.34157	1.33172	1.33494	29743	29879375000	9
2015.12.04	18:00:00	1.33493	1.33973	1.33300	1.33885	23370	26202646000	9
2015.12.04	20:00:00	1.33883	1.33901	1.33712	1.33801	18339	19620400000	9
2015.12.04	22:00:00	1.33797	1.33807	1.33584	1.33601	10858	9557020000	9
2015.12.07	00:00:00	1.33685	1.33919	1.33645	1.33897	3893	2859600000	9
2015.12.07	02:00:00	1.33902	1.33961	1.33843	1.33864	5454	4713850000	9
2015.12.07	04:00:00	1.33864	1.34000	1.33848	1.33975	6696	5627281000	9
2015.12.07	06:00:00	1.33974	1.33997	1.33916	1.33961	4518	4907550000	9
2015.12.07	08:00:00	1.33959	1.34011	1.33914	1.33956	5641	5438940000	9
2015.12.07	10:00:00	1.33956	1.34279	1.33953	1.34258	10943	10377543000	9
2015.12.07	12:00:00	1.34259	1.34436	1.34232	1.34431	9940	9541030000	9
2015.12.07	14:00:00	1.34431	1.34869	1.34284	1.34848	15298	16603379000	9
2015.12.07	16:00:00	1.34848	1.35140	1.34754	1.34846	21044	21012472000	9
2015.12.07	18:00:00	1.34846	1.35225	1.34841	1.35202	16888	18107435000	9
2015.12.07	20:00:00	1.35202	1.35233	1.35047	1.35133	14542	13952945000	9
2015.12.07	22:00:00	1.35136	1.35189	1.34964	1.34971	10298	9479450000	9
2015.12.08	00:00:00	1.35017	1.35102	1.34956	1.35087	4246	2910898000	9
2015.12.08	02:00:00	1.35089	1.35163	1.35053	1.35053	4784	3307450000	9
2015.12.08	04:00:00	1.35054	1.35212	1.35031	1.35180	7888	7375749000	9
2015.12.08	06:00:00	1.35180	1.35219	1.35104	1.35187	6508	5539450000	9
2015.12.08	08:00:00	1.35187	1.35202	1.35049	1.35181	8077	7476984000	9
2015.12.08	10:00:00	1.35181	1.35546	1.35091	1.35296	13286	15548568000	9
2015.12.08	12:00:00	1.35296	1.35497	1.35260	1.35455	11533	11640077000	9
2015.12.08	14:00:00	1.35455	1.36207	1.35401	1.36167	21625	22847636000	9
2015.12.08	16:00:00	1.36168	1.36222	1.35482	1.35545	26010	25495495000	9
2015.12.08	18:00:00	1.35545	1.36096	1.35480	1.35878	20007	19608130000	9
2015.12.08	20:00:00	1.35878	1.36044	1.35742	1.35908	16782	15716513000	9
2015.12.08	22:00:00	1.35909	1.35922	1.35738	1.35845	11521	9674600000	9
2015.12.09	00:00:00	1.35834	1.35865	1.35756	1.35792	4431	2977550000	9
2015.12.09	02:00:00	1.35791	1.35869	1.35709	1.35751	5362	4973850000	9
2015.12.09	04:00:00	1.35751	1.35845	1.35673	1.35776	5009	4133850000	9
2015.12.09	06:00:00	1.35776	1.35788	1.35650	1.35700	4863	5341150000	9
2015.12.09	08:00:00	1.35701	1.35767	1.35561	1.35761	6037	5924423000	9
2015.12.09	10:00:00	1.35760	1.36064	1.35645	1.35879	14775	16320809000	9
2015.12.09	12:00:00	1.35881	1.35883	1.35537	1.35563	11541	11117935000	9
2015.12.09	14:00:00	1.35563	1.35846	1.35474	1.35765	17777	20516105000	9
2015.12.09	16:00:00	1.35766	1.35768	1.35163	1.35550	27481	28718859000	9
2015.12.09	18:00:00	1.35551	1.36196	1.35531	1.35995	25556	27743448000	9
2015.12.09	20:00:00	1.35996	1.36017	1.35758	1.35962	22267	21149650000	9
2015.12.09	22:00:00	1.35961	1.35991	1.35599	1.35779	14166	13622203000	9
2015.12.10	00:00:00	1.35767	1.35767	1.35580	1.35670	5042	3922982000	9
2015.12.10	02:00:00	1.35671	1.35686	1.35527	1.35590	6666	6053400000	9
2015.12.10	04:00:00	1.35589	1.35649	1.35508	1.35523	7256	6769250000	9
2015.12.10	06:00:00	1.35523	1.35601	1.35476	1.35573	4366	3817800000	9
2015.12.10	08:00:00	1.35574	1.35652	1.35478	1.35583	8346	5675100000	9
2015.12.10	10:00:00	1.35580	1.35626	1.35448	1.35610	14600	17410355000	9
2015.12.10	12:00:00	1.35610	1.35710	1.35322	1.35451	14397	15738280000	9
2015.12.10	14:00:00	1.35447	1.35740	1.35317	1.35708	19013	18012100000	9
2015.12.10	16:00:00	1.35706	1.35906	1.35579	1.35898	23478	24528523000	9
2015.12.10	18:00:00	1.35898	1.36284	1.35816	1.36124	18271	20028785000	9
2015.12.10	20:00:00	1.36121	1.36203	1.36051	1.36192	17424	17229046000	9
2015.12.10	22:00:00	1.36192	1.36394	1.36163	1.36242	11575	11640325000	9
2015.12.11	00:00:00	1.36229	1.36389	1.36171	1.36334	4077	3065950000	9
2015.12.11	02:00:00	1.36335	1.36521	1.36334	1.36442	4305	3167190000	9
2015.12.11	04:00:00	1.36442	1.36590	1.36423	1.36507	4614	3826650000	9
2015.12.11	06:00:00	1.36504	1.36554	1.36452	1.36490	3396	2506898000	9
2015.12.11	08:00:00	1.36490	1.36498	1.36310	1.36416	5715	4875400000	9
2015.12.11	10:00:00	1.36416	1.36695	1.36409	1.36674	11869	11190543000	9
2015.12.11	12:00:00	1.36673	1.36791	1.36622	1.36687	12603	10740636000	9
2015.12.11	14:00:00	1.36695	1.36732	1.36491	1.36700	12556	10621411000	9
2015.12.11	16:00:00	1.36700	1.37148	1.36550	1.37056	24140	23294368000	9
2015.12.11	18:00:00	1.37054	1.37450	1.36886	1.37443	19314	18253773000	9
2015.12.11	20:00:00	1.37443	1.37576	1.37322	1.37343	14801	13320568000	9
2015.12.11	22:00:00	1.37343	1.37561	1.37302	1.37544	10915	9028500000	9
2015.12.14	00:00:00	1.37146	1.37445	1.37146	1.37375	4243	3804590000	9
2015.12.14	02:00:00	1.37371	1.37548	1.37306	1.37441	6806	5053870000	9
2015.12.14	04:00:00	1.37442	1.37514	1.37288	1.37341	6179	4780450000	9
2015.12.14	06:00:00	1.37343	1.37365	1.37228	1.37244	5251	4779550000	9
2015.12.14	08:00:00	1.37244	1.37285	1.37035	1.37045	8463	6355932000	9
2015.12.14	10:00:00	1.37043	1.37291	1.37008	1.37195	15683	13456176000	9
2015.12.14	12:00:00	1.37195	1.37499	1.37144	1.37461	18578	19029670000	9
2015.12.14	14:00:00	1.37460	1.37804	1.36765	1.36937	21460	20384901000	9
2015.12.14	16:00:00	1.36936	1.37543	1.36766	1.37475	28842	27314088000	9
2015.12.14	18:00:00	1.37474	1.37613	1.37234	1.37376	24387	24407643000	9
2015.12.14	20:00:00	1.37375	1.37541	1.37206	1.37350	19455	19972358000	9
2015.12.14	22:00:00	1.37351	1.37449	1.37266	1.37287	9382	9449486000	9
2015.12.15	00:00:00	1.37251	1.37319	1.37188	1.37277	3130	1772551000	0
2015.12.15	02:00:00	1.37276	1.37312	1.37156	1.37156	5543	5523150000	9
2015.12.15	04:00:00	1.37156	1.37175	1.36998	1.37050	3930	2852100000	9
2015.12.15	06:00:00	1.37054	1.37121	1.37039	1.37085	5272	3616900000	9
2015.12.15	08:00:00	1.37084	1.37126	1.36897	1.37123	10317	9298442000	9
2015.12.15	10:00:00	1.37120	1.37178	1.36847	1.36938	16454	20052635000	9
2015.12.15	12:00:00	1.36938	1.36992	1.36728	1.36951	15526	15839101000	9
2015.12.15	14:00:00	1.36952	1.37318	1.36912	1.37113	19086	20975543000	9
2015.12.15	16:00:00	1.37113	1.37589	1.37024	1.37551	22918	21518764000	9
2015.12.15	18:00:00	1.37541	1.37657	1.36926	1.37015	18699	18621496000	9
2015.12.15	20:00:00	1.37017	1.37379	1.37017	1.37283	16015	16037821000	9
2015.12.15	22:00:00	1.37283	1.37460	1.37280	1.37333	14139	15164677000	9
2015.12.16	00:00:00	1.37314	1.37398	1.37281	1.37292	3063	1372740000	9
2015.12.16	02:00:00	1.37292	1.37418	1.37278	1.37385	3208	3138050000	9
2015.12.16	04:00:00	1.37383	1.37385	1.37295	1.37336	2556	1628650000	9
2015.12.16	06:00:00	1.37336	1.37401	1.37317	1.37325	2655	1560550000	9
2015.12.16	08:00:00	1.37325	1.37548	1.37318	1.37467	7572	5447100000	9
2015.12.16	10:00:00	1.37467	1.37749	1.37416	1.37671	13136	14096517000	9
2015.12.16	12:00:00	1.37671	1.37781	1.37502	1.37532	10512	10890593000	9
2015.12.16	14:00:00	1.37532	1.37731	1.37427	1.37726	15008	16008461000	9
2015.12.16	16:00:00	1.37727	1.38427	1.37641	1.38267	22040	21451335000	9
2015.12.16	18:00:00	1.38267	1.38472	1.37871	1.37877	18994	18095189000	9
2015.12.16	20:00:00	1.37877	1.38422	1.37415	1.37635	25709	22427956000	9
2015.12.16	22:00:00	1.37642	1.38187	1.37622	1.37789	21621	17877121000	9
2015.12.17	00:00:00	1.37784	1.38070	1.37773	1.37934	4762	3032530000	0
2015.12.17	02:00:00	1.37933	1.38151	1.37825	1.38151	6440	4434200000	9
2015.12.17	04:00:00	1.38149	1.38152	1.38006	1.38014	6157	4619350000	9
2015.12.17	06:00:00	1.38014	1.38053	1.37930	1.38006	6368	4488250000	9
2015.12.17	08:00:00	1.38006	1.38094	1.37876	1.38089	8885	7786125000	9
2015.12.17	10:00:00	1.38089	1.38188	1.37978	1.38108	13312	13269934000	9
2015.12.17	12:00:00	1.38108	1.38346	1.38038	1.38320	9850	9865223000	9
2015.12.17	14:00:00	1.38315	1.38445	1.38207	1.38288	12519	13008195000	9
2015.12.17	16:00:00	1.38289	1.39574	1.38152	1.39408	25859	24036315000	9
2015.12.17	18:00:00	1.39408	1.39862	1.39361	1.39546	20448	17245137000	9
2015.12.17	20:00:00	1.39546	1.39695	1.39544	1.39579	11411	10314560000	9
2015.12.17	22:00:00	1.39578	1.39603	1.39361	1.39364	15934	16027338000	9
2015.12.18	00:00:00	1.39337	1.39442	1.39252	1.39289	5071	2568150000	0
2015.12.18	02:00:00	1.39285	1.39530	1.39272	1.39449	4721	3517350000	9
2015.12.18	04:00:00	1.39445	1.39621	1.39385	1.39511	6954	6160500000	9
2015.12.18	06:00:00	1.39513	1.39535	1.39228	1.39233	8148	6360000000	9
2015.12.18	08:00:00	1.39234	1.39296	1.39118	1.39141	7696	6113486000	9
2015.12.18	10:00:00	1.39141	1.39297	1.39062	1.39240	13527	14219999000	9
2015.12.18	12:00:00	1.39240	1.39708	1.39235	1.39537	12275	13182892000	9
2015.12.18	14:00:00	1.39537	1.40010	1.39265	1.39679	14783	14824887000	9
2015.12.18	16:00:00	1.39681	1.39795	1.38914	1.38931	22254	20572536000	9
2015.12.18	18:00:00	1.38934	1.39240	1.38541	1.39217	17532	16518697000	9
2015.12.18	20:00:00	1.39215	1.39495	1.39177	1.39263	13405	10823080000	9
2015.12.18	22:00:00	1.39263	1.39578	1.39228	1.39524	11863	10041527000	9
2015.12.21	00:00:00	1.39328	1.39496	1.39265	1.39426	1686	1369440000	0
2015.12.21	02:00:00	1.39426	1.39622	1.39422	1.39427	6486	5599650000	9
2015.12.21	04:00:00	1.39428	1.39467	1.39221	1.39235	6468	5063550000	9
2015.12.21	06:00:00	1.39235	1.39341	1.39235	1.39276	4699	4124250000	9
2015.12.21	08:00:00	1.39275	1.39327	1.39201	1.39301	6533	4585450000	9
2015.12.21	10:00:00	1.39295	1.39316	1.39125	1.39266	11881	11744949000	9
2015.12.21	12:00:00	1.39267	1.39480	1.39165	1.39460	11446	11946267000	9
2015.12.21	14:00:00	1.39460	1.39691	1.39286	1.39295	13266	11529194000	9
2015.12.21	16:00:00	1.39296	1.39791	1.39226	1.39786	21362	19111748000	9
2015.12.21	18:00:00	1.39786	1.39933	1.39678	1.39768	17433	15476996000	9
2015.12.21	20:00:00	1.39768	1.39800	1.39474	1.39556	12051	11074775000	9
2015.12.21	22:00:00	1.39556	1.39733	1.39556	1.39569	12595	9918067000	9
2015.12.22	00:00:00	1.39537	1.39643	1.39501	1.39502	2204	1590010000	0
2015.12.22	02:00:00	1.39502	1.39639	1.39494	1.39519	4262	3558100000	9
2015.12.22	04:00:00	1.39522	1.39545	1.39325	1.39382	4896	3262700000	9
2015.12.22	06:00:00	1.39382	1.39429	1.39298	1.39392	3120	2453100000	9
2015.12.22	08:00:00	1.39389	1.39439	1.39324	1.39418	7947	7383400000	9
2015.12.22	10:00:00	1.39420	1.39489	1.39270	1.39421	14082	15530400000	9
2015.12.22	12:00:00	1.39421	1.39447	1.39231	1.39248	11385	12154550000	9
2015.12.22	14:00:00	1.39248	1.39470	1.39155	1.39402	11922	10247748000	9
2015.12.22	16:00:00	1.39398	1.39543	1.39247	1.39381	17064	16564528000	9
2015.12.22	18:00:00	1.39378	1.39492	1.39199	1.39357	11961	10809216000	9
2015.12.22	20:00:00	1.39359	1.39456	1.39314	1.39385	9319	10595370000	9
2015.12.22	22:00:00	1.39381	1.39448	1.39190	1.39196	8693	9366612000	9
2015.12.23	00:00:00	1.39209	1.39232	1.39098	1.39194	2703	1358800000	0
2015.12.23	02:00:00	1.39194	1.39231	1.39149	1.39189	1851	1521300000	9
2015.12.23	04:00:00	1.39189	1.39189	1.39138	1.39162	3127	2414550000	9
2015.12.23	06:00:00	1.39165	1.39223	1.39154	1.39184	2044	1415900000	9
2015.12.23	08:00:00	1.39184	1.39215	1.39078	1.39078	6570	6020400000	9
2015.12.23	10:00:00	1.39081	1.39340	1.39059	1.39213	10225	9685594000	9
2015.12.23	12:00:00	1.39212	1.39319	1.39049	1.39052	9151	9075243000	9
2015.12.23	14:00:00	1.39052	1.39365	1.38961	1.39203	12430	12273698000	9
2015.12.23	16:00:00	1.39201	1.39279	1.38565	1.38568	17343	16884693000	9
2015.12.23	18:00:00	1.38568	1.38864	1.38352	1.38479	14502	11994491000	9
2015.12.23	20:00:00	1.38474	1.38632	1.38424	1.38590	11541	10607993000	9
2015.12.23	22:00:00	1.38585	1.38713	1.38491	1.38538	11773	9803118000	9
2015.12.24	00:00:00	1.38452	1.38580	1.38416	1.38532	4850	3347400000	9
2015.12.24	02:00:00	1.38529	1.38593	1.38476	1.38492	1768	1395450000	5
2015.12.24	04:00:00	1.38493	1.38535	1.38414	1.38532	2825	1895050000	8
2015.12.24	06:00:00	1.38526	1.38567	1.38487	1.38546	2322	2005600000	8
2015.12.24	08:00:00	1.38546	1.38596	1.38407	1.38441	4817	5465400000	7
2015.12.24	10:00:00	1.38441	1.38624	1.38434	1.38560	9425	9994649000	9
2015.12.24	12:00:00	1.38560	1.38677	1.38509	1.38658	6746	6518950000	9
2015.12.24	14:00:00	1.38652	1.38740	1.38464	1.38538	7161	7025645000	9
2015.12.24	16:00:00	1.38540	1.38676	1.38176	1.38419	13084	9175448000	9
2015.12.24	18:00:00	1.38419	1.38586	1.38254	1.38449	6826	4262700000	9
2015.12.28	00:00:00	1.38255	1.38435	1.38129	1.38381	4552	4482649000	0
2015.12.28	02:00:00	1.38390	1.38455	1.38259	1.38400	5910	4222400000	9
2015.12.28	04:00:00	1.38400	1.38422	1.38320	1.38352	3151	2133150000	9
2015.12.28	06:00:00	1.38351	1.38459	1.38334	1.38423	2246	1746150000	9
2015.12.28	08:00:00	1.38422	1.38627	1.38415	1.38515	5036	3683097000	9
2015.12.28	10:00:00	1.38516	1.38723	1.38516	1.38703	6093	4102950000	9
2015.12.28	12:00:00	1.38703	1.38871	1.38688	1.38846	7798	8307199000	9
2015.12.28	14:00:00	1.38844	1.38896	1.38681	1.38831	7970	7197410000	9
2015.12.28	16:00:00	1.38831	1.39152	1.38764	1.38868	14401	13896873000	0
2015.12.28	18:00:00	1.38868	1.39018	1.38784	1.39008	10915	10630808000	9
2015.12.28	20:00:00	1.39008	1.39029	1.38909	1.38955	7555	5462550000	9
2015.12.28	22:00:00	1.38955	1.39059	1.38918	1.39039	4057	3614300000	9
2015.12.29	00:00:00	1.39008	1.39052	1.38898	1.38945	4837	3288737000	9
2015.12.29	02:00:00	1.38945	1.38947	1.38767	1.38769	2796	2568800000	9
2015.12.29	04:00:00	1.38771	1.38781	1.38691	1.38718	1920	1031300000	9
2015.12.29	06:00:00	1.38718	1.38776	1.38714	1.38757	2459	2015500000	9
2015.12.29	08:00:00	1.38756	1.38776	1.38650	1.38731	4201	3451150000	9
2015.12.29	10:00:00	1.38730	1.39112	1.38712	1.39112	8861	7805350000	9
2015.12.29	12:00:00	1.39111	1.39351	1.39109	1.39340	6734	6435772000	9
2015.12.29	14:00:00	1.39339	1.39396	1.38794	1.38805	10261	9766742000	9
2015.12.29	16:00:00	1.38805	1.38895	1.38263	1.38439	17638	15681092000	9
2015.12.29	18:00:00	1.38446	1.38647	1.38338	1.38355	13561	11469200000	9
2015.12.29	20:00:00	1.38345	1.38507	1.38155	1.38182	10245	7597000000	9
2015.12.29	22:00:00	1.38182	1.38436	1.38179	1.38428	8408	6008374000	9
2015.12.30	00:00:00	1.38401	1.38422	1.38339	1.38355	2365	992350000	9
2015.12.30	02:00:00	1.38357	1.38559	1.38287	1.38522	3766	1954950000	9
2015.12.30	04:00:00	1.38521	1.38533	1.38437	1.38469	5887	3709600000	9
2015.12.30	06:00:00	1.38471	1.38478	1.38396	1.38463	2689	952050000	9
2015.12.30	08:00:00	1.38463	1.38545	1.38412	1.38524	5589	2872750000	9
2015.12.30	10:00:00	1.38527	1.38692	1.38486	1.38535	11439	10426500000	9
2015.12.30	12:00:00	1.38535	1.38788	1.38502	1.38716	8146	7873800000	9
2015.12.30	14:00:00	1.38716	1.39173	1.38520	1.38997	11146	10454219000	9
2015.12.30	16:00:00	1.39000	1.39268	1.38799	1.38860	16894	13758722000	9
2015.12.30	18:00:00	1.38862	1.39004	1.38748	1.38875	16777	14641525000	9
2015.12.30	20:00:00	1.38875	1.39024	1.38741	1.38920	11763	8089746000	9
2015.12.30	22:00:00	1.38931	1.39007	1.38736	1.38779	9266	9540010000	0
2015.12.31	00:00:00	1.38745	1.38870	1.38640	1.38738	7903	7686280000	9
2015.12.31	02:00:00	1.38738	1.38767	1.38664	1.38683	1826	1729000000	9
2015.12.31	04:00:00	1.38683	1.38711	1.38663	1.38702	1932	1290950000	10
2015.12.31	06:00:00	1.38702	1.38776	1.38700	1.38746	1663	1200400000	9
2015.12.31	08:00:00	1.38746	1.38830	1.38712	1.38720	4114	3979700000	9
2015.12.31	10:00:00	1.38720	1.39015	1.38717	1.38813	7933	7184856000	9
2015.12.31	12:00:00	1.38817	1.38994	1.38738	1.38904	9764	9043348000	9
2015.12.31	14:00:00	1.38904	1.38931	1.38589	1.38808	12598	9314082000	9
2015.12.31	16:00:00	1.38805	1.38927	1.38350	1.38918	12946	10561155000	9
2015.12.31	18:00:00	1.38918	1.39025	1.38222	1.38268	10929	11029156000	0
2015.12.31	20:00:00	1.38289	1.38292	1.38271	1.38273	68	100000000	21
2016.01.04	00:00:00	1.38132	1.38762	1.38132	1.38730	4198	3010000000	9
2016.01.04	02:00:00	1.38727	1.39093	1.38492	1.39077	7143	6073800000	9
2016.01.04	04:00:00	1.39077	1.39185	1.38828	1.38887	7410	5114350000	9
2016.01.04	06:00:00	1.38885	1.39010	1.38861	1.38951	6074	4277150000	9
2016.01.04	08:00:00	1.38951	1.39358	1.38928	1.39259	9943	8116090000	9
2016.01.04	10:00:00	1.39260	1.39387	1.39022	1.39047	14788	11901797000	9
2016.01.04	12:00:00	1.39047	1.39244	1.38855	1.39112	14290	12645116000	9
2016.01.04	14:00:00	1.39114	1.39282	1.39048	1.39062	13912	11517910000	9
2016.01.04	16:00:00	1.39075	1.39448	1.38716	1.39423	21945	21267350000	9
2016.01.04	18:00:00	1.39425	1.39827	1.39379	1.39596	17512	17320332000	9
2016.01.04	20:00:00	1.39596	1.39610	1.39453	1.39533	12697	11917033000	9
2016.01.04	22:00:00	1.39532	1.39549	1.39322	1.39504	7274	6208750000	9
2016.01.05	00:00:00	1.39487	1.39523	1.39252	1.39360	3757	1583102000	9
2016.01.05	02:00:00	1.39360	1.39361	1.39147	1.39155	5516	5392450000	9
2016.01.05	04:00:00	1.39153	1.39196	1.38976	1.39076	4629	3692750000	9
2016.01.05	06:00:00	1.39076	1.39198	1.39016	1.39160	4088	3773550000	9
2016.01.05	08:00:00	1.39160	1.39251	1.39054	1.39075	8090	6743350000	9
2016.01.05	10:00:00	1.39075	1.39378	1.39070	1.39327	12851	12687874000	9
2016.01.05	12:00:00	1.39328	1.39488	1.39193	1.39249	10446	11188850000	9
2016.01.05	14:00:00	1.39237	1.39448	1.39184	1.39245	15204	16126521000	9
2016.01.05	16:00:00	1.39247	1.39845	1.39212	1.39834	22670	22193679000	0
2016.01.05	18:00:00	1.39832	1.40186	1.39669	1.40000	18328	17960464000	9
2016.01.05	20:00:00	1.40000	1.40126	1.39806	1.39913	12731	13965344000	9
2016.01.05	22:00:00	1.39913	1.40011	1.39758	1.39947	8811	9211550000	9
2016.01.06	00:00:00	1.39912	1.39932	1.39728	1.39871	5051	4095343000	9
2016.01.06	02:00:00	1.39872	1.40152	1.39791	1.40106	6179	4954733000	9
2016.01.06	04:00:00	1.40106	1.40391	1.40095	1.40260	7517	5933252000	9
2016.01.06	06:00:00	1.40261	1.40379	1.40227	1.40369	5178	4550150000	9
2016.01.06	08:00:00	1.40368	1.40521	1.40280	1.40480	9625	8618760000	9
2016.01.06	10:00:00	1.40479	1.40943	1.40458	1.40770	16115	15206667000	9
2016.01.06	12:00:00	1.40771	1.41022	1.40740	1.40787	14653	13852501000	9
2016.01.06	14:00:00	1.40782	1.41083	1.40519	1.40593	17007	15117852000	9
2016.01.06	16:00:00	1.40594	1.41030	1.40476	1.40911	24061	19841060000	9
2016.01.06	18:00:00	1.40911	1.40969	1.40724	1.40908	17789	16395358000	9
2016.01.06	20:00:00	1.40907	1.41038	1.40733	1.41022	16193	14093667000	9
2016.01.06	22:00:00	1.41021	1.41031	1.40720	1.40743	10087	8385253000	0
2016.01.07	00:00:00	1.40744	1.40796	1.40647	1.40676	4165	2235696000	0
2016.01.07	02:00:00	1.40677	1.41028	1.40655	1.40942	9768	8034700000	9
2016.01.07	04:00:00	1.40944	1.41169	1.40915	1.41002	11707	8095705000	9
2016.01.07	06:00:00	1.41002	1.41234	1.41000	1.41154	7126	5542289000	9
2016.01.07	08:00:00	1.41152	1.41354	1.41082	1.41302	12584	10044083000	9
2016.01.07	10:00:00	1.41298	1.41561	1.41122	1.41123	20892	19036773000	9
2016.01.07	12:00:00	1.41125	1.41441	1.41065	1.41418	19030	16720475000	9
2016.01.07	14:00:00	1.41418	1.41693	1.41094	1.41130	19505	16944314000	9
2016.01.07	16:00:00	1.41130	1.41170	1.40500	1.40662	26066	20528473000	9
2016.01.07	18:00:00	1.40660	1.40792	1.40529	1.40591	19359	15673304000	9
2016.01.07	20:00:00	1.40590	1.40988	1.40575	1.40833	16422	12989601000	9
2016.01.07	22:00:00	1.40831	1.41157	1.40789	1.41132	10949	9538824000	0
2016.01.08	00:00:00	1.41081	1.41219	1.41028	1.41042	5519	2842743000	9
2016.01.08	02:00:00	1.41042	1.41143	1.40579	1.40688	11486	7428498000	9
2016.01.08	04:00:00	1.40687	1.40875	1.40667	1.40770	5684	4762800000	9
2016.01.08	06:00:00	1.40770	1.40856	1.40750	1.40828	5020	4521800000	9
2016.01.08	08:00:00	1.40828	1.41108	1.40714	1.41069	8466	7071645000	9
2016.01.08	10:00:00	1.41069	1.41173	1.41005	1.41062	14937	15119182000	9
2016.01.08	12:00:00	1.41062	1.41265	1.41058	1.41160	13461	13237300000	9
2016.01.08	14:00:00	1.41153	1.41186	1.40740	1.40891	19182	17718813000	9
2016.01.08	16:00:00	1.40892	1.41569	1.40841	1.41569	25684	22797236000	9
2016.01.08	18:00:00	1.41569	1.41638	1.41055	1.41121	21892	19866236000	9
2016.01.08	20:00:00	1.41122	1.41452	1.41068	1.41343	14522	12477892000	9
2016.01.08	22:00:00	1.41349	1.41766	1.41313	1.41711	10067	9226252000	9
2016.01.11	00:00:00	1.41640	1.41880	1.41537	1.41820	2564	1679501000	2
2016.01.11	02:00:00	1.41819	1.41874	1.41663	1.41748	7072	4977099000	3
2016.01.11	04:00:00	1.41748	1.41770	1.41602	1.41629	5448	3325990000	1
2016.01.11	06:00:00	1.41634	1.41730	1.41523	1.41653	4626	3405000000	3
2016.01.11	08:00:00	1.41653	1.41754	1.41570	1.41689	8877	7972250000	9
2016.01.11	10:00:00	1.41689	1.41715	1.41137	1.41153	14320	13507210000	9
2016.01.11	12:00:00	1.41155	1.41316	1.41058	1.41069	12067	12179951000	9
2016.01.11	14:00:00	1.41068	1.41102	1.40646	1.40863	15357	14624874000	9
2016.01.11	16:00:00	1.40865	1.41933	1.40822	1.41822	19693	19190082000	9
2016.01.11	18:00:00	1.41822	1.42450	1.41799	1.42350	19467	19033556000	9
2016.01.11	20:00:00	1.42349	1.42445	1.42154	1.42230	15990	16064693000	9
2016.01.11	22:00:00	1.42231	1.42279	1.42049	1.42134	11750	12104885000	9
2016.01.12	00:00:00	1.42084	1.42310	1.42032	1.42226	4707	2393446000	9
2016.01.12	02:00:00	1.42226	1.42247	1.42043	1.42117	7919	6625599000	9
2016.01.12	04:00:00	1.42116	1.42353	1.42101	1.42293	5902	5354500000	9
2016.01.12	06:00:00	1.42292	1.42470	1.42246	1.42430	5588	4223700000	9
2016.01.12	08:00:00	1.42433	1.42579	1.42275	1.42515	9829	8238197000	9
2016.01.12	10:00:00	1.42514	1.42686	1.42214	1.42231	16230	15611880000	9
2016.01.12	12:00:00	1.42231	1.42298	1.42012	1.42109	13535	14542521000	9
2016.01.12	14:00:00	1.42109	1.42249	1.41759	1.41834	16430	15572289000	9
2016.01.12	16:00:00	1.41835	1.42793	1.41797	1.42708	23782	20922597000	9
2016.01.12	18:00:00	1.42709	1.43149	1.42590	1.42916	20781	19210091000	9
2016.01.12	20:00:00	1.42917	1.42969	1.42632	1.42672	18665	17595160000	9
2016.01.12	22:00:00	1.42667	1.42836	1.42540	1.42600	10983	11069091000	0
2016.01.13	00:00:00	1.42596	1.42750	1.42536	1.42560	8123	3803317000	9
2016.01.13	02:00:00	1.42557	1.42593	1.42306	1.42321	7279	5498675000	9
2016.01.13	04:00:00	1.42320	1.42438	1.42150	1.42424	7599	6964450000	9
2016.01.13	06:00:00	1.42421	1.42485	1.42319	1.42421	6184	6460350000	9
2016.01.13	08:00:00	1.42420	1.42634	1.42378	1.42381	10030	9769748000	9
2016.01.13	10:00:00	1.42392	1.42486	1.41870	1.42095	15841	14170083000	9
2016.01.13	12:00:00	1.42094	1.42302	1.42017	1.42298	11475	11436301000	9
2016.01.13	14:00:00	1.42298	1.42369	1.42054	1.42255	13487	12268780000	9
2016.01.13	16:00:00	1.42256	1.42841	1.42071	1.42569	23063	21498695000	9
2016.01.13	18:00:00	1.42565	1.43062	1.42522	1.42988	19790	19213232000	9
2016.01.13	20:00:00	1.42993	1.43797	1.42970	1.43611	20566	20037238000	9
2016.01.13	22:00:00	1.43600	1.43707	1.43376	1.43395	12051	10617325000	9
2016.01.14	00:00:00	1.43366	1.43591	1.43346	1.43527	6881	4962700000	9
2016.01.14	02:00:00	1.43527	1.43820	1.43466	1.43691	10175	8775450000	9
2016.01.14	04:00:00	1.43689	1.43708	1.43557	1.43671	8853	9000450000	9
