<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.12.26	08:00:00	142.282	142.374	142.197	142.203	5511	0	15
2019.12.26	12:00:00	142.204	142.432	141.983	142.317	10068	0	15
2019.12.26	16:00:00	142.316	142.722	142.286	142.605	8138	0	15
2019.12.26	20:00:00	142.607	142.661	142.403	142.471	7175	0	15
2019.12.27	00:00:00	142.425	142.533	142.030	142.179	9322	0	16
2019.12.27	04:00:00	142.192	142.466	142.146	142.368	4887	0	16
2019.12.27	08:00:00	142.368	143.287	142.344	143.181	7194	0	16
2019.12.27	12:00:00	143.181	143.603	143.027	143.379	11422	0	16
2019.12.27	16:00:00	143.379	143.634	143.260	143.367	8324	0	16
2019.12.27	20:00:00	143.371	143.437	143.098	143.249	4835	0	16
2019.12.30	00:00:00	142.921	143.379	142.921	143.307	14584	0	15
2019.12.30	04:00:00	143.307	143.347	143.007	143.216	7035	0	16
2019.12.30	08:00:00	143.212	143.248	142.856	143.164	10370	0	15
2019.12.30	12:00:00	143.163	143.420	143.036	143.299	12803	0	15
2019.12.30	16:00:00	143.301	143.397	142.753	142.854	16301	0	15
2019.12.30	20:00:00	142.854	142.936	142.579	142.755	7380	0	15
2019.12.31	00:00:00	142.752	142.842	142.599	142.640	4281	0	17
2019.12.31	04:00:00	142.641	142.771	142.491	142.575	3734	0	15
2019.12.31	08:00:00	142.577	142.970	142.421	142.914	9144	0	15
2019.12.31	12:00:00	142.914	143.443	142.769	143.401	15154	0	15
2019.12.31	16:00:00	143.405	144.355	143.219	144.018	16576	0	15
2019.12.31	20:00:00	144.014	144.090	143.757	143.927	4993	0	15
2020.01.02	04:00:00	143.592	143.700	143.537	143.680	4150	0	15
2020.01.02	08:00:00	143.680	143.937	143.583	143.814	12017	0	15
2020.01.02	12:00:00	143.814	143.832	143.159	143.212	13044	0	15
2020.01.02	16:00:00	143.209	143.259	142.257	142.538	18269	0	15
2020.01.02	20:00:00	142.538	142.648	142.410	142.581	8016	0	16
2020.01.03	00:00:00	142.596	142.775	142.087	142.143	8086	0	15
2020.01.03	04:00:00	142.143	142.220	141.763	141.865	12590	0	15
2020.01.03	08:00:00	141.865	141.918	141.188	141.213	19028	0	15
2020.01.03	12:00:00	141.213	141.748	140.994	141.380	17779	0	16
2020.01.03	16:00:00	141.379	141.612	141.155	141.301	18669	0	15
2020.01.03	20:00:00	141.302	141.387	141.011	141.344	11047	0	17
2020.01.06	00:00:00	141.109	141.481	140.823	141.176	11737	0	15
2020.01.06	04:00:00	141.176	141.442	141.170	141.342	6756	0	16
2020.01.06	08:00:00	141.342	141.959	141.108	141.920	18256	0	15
2020.01.06	12:00:00	141.919	142.376	141.913	142.066	15216	0	15
2020.01.06	16:00:00	142.066	142.749	141.973	142.573	14758	0	15
2020.01.06	20:00:00	142.569	142.780	142.550	142.667	6940	0	17
2020.01.07	00:00:00	142.665	142.896	142.592	142.817	6841	0	15
2020.01.07	04:00:00	142.816	142.937	142.623	142.627	5879	0	15
2020.01.07	08:00:00	142.629	143.283	142.295	142.852	18443	0	15
2020.01.07	12:00:00	142.859	142.879	142.055	142.249	17159	0	15
2020.01.07	16:00:00	142.242	142.630	142.012	142.489	17348	0	6
2020.01.07	20:00:00	142.489	142.570	142.110	142.265	8886	0	7
2020.01.08	00:00:00	142.225	142.352	141.116	141.698	23300	0	6
2020.01.08	04:00:00	141.698	142.503	141.683	142.068	17304	0	7
2020.01.08	08:00:00	142.069	142.834	142.063	142.279	20044	0	6
2020.01.08	12:00:00	142.280	142.667	141.967	142.591	21092	0	6
2020.01.08	16:00:00	142.591	143.063	142.180	142.965	21696	0	6
2020.01.08	20:00:00	142.966	143.104	142.781	142.823	11141	0	6
2020.01.09	00:00:00	142.789	143.237	142.760	143.227	9863	0	6
2020.01.09	04:00:00	143.227	143.349	143.084	143.329	5229	0	7
2020.01.09	08:00:00	143.332	143.451	142.420	142.561	16392	0	6
2020.01.09	12:00:00	142.562	143.030	142.425	142.831	17150	0	6
2020.01.09	16:00:00	142.831	143.104	142.714	143.033	13446	0	6
2020.01.09	20:00:00	143.033	143.116	142.882	143.086	6507	0	6
2020.01.10	00:00:00	143.088	143.227	143.015	143.099	6069	0	6
2020.01.10	04:00:00	143.099	143.398	143.032	143.335	4972	0	8
2020.01.10	08:00:00	143.333	143.458	142.970	143.277	11453	0	6
2020.01.10	12:00:00	143.277	143.491	143.088	143.305	14547	0	6
2020.01.10	16:00:00	143.305	143.371	142.887	142.996	15957	0	6
2020.01.10	20:00:00	142.998	143.068	142.912	143.048	7893	0	6
2020.01.13	00:00:00	142.777	142.933	142.730	142.906	5552	0	6
2020.01.13	04:00:00	142.906	142.964	142.800	142.884	4719	0	8
2020.01.13	08:00:00	142.884	142.891	142.361	142.496	13761	0	7
2020.01.13	12:00:00	142.496	142.764	142.361	142.625	13403	0	6
2020.01.13	16:00:00	142.624	142.865	142.582	142.837	14923	0	7
2020.01.13	20:00:00	142.837	142.904	142.759	142.783	6344	0	7
2020.01.14	00:00:00	142.782	143.208	142.695	142.987	8835	0	7
2020.01.14	04:00:00	142.987	143.106	142.897	142.945	6351	0	7
2020.01.14	08:00:00	142.953	143.062	142.448	142.713	12840	0	6
2020.01.14	12:00:00	142.713	143.110	142.648	142.897	15229	0	6
2020.01.14	16:00:00	142.895	143.379	142.865	143.354	17545	0	6
2020.01.14	20:00:00	143.355	143.428	143.075	143.160	10042	0	6
2020.01.15	00:00:00	143.129	143.214	142.994	143.189	6516	0	6
2020.01.15	04:00:00	143.188	143.267	143.072	143.244	5284	0	8
2020.01.15	08:00:00	143.244	143.382	142.652	142.729	12487	0	6
2020.01.15	12:00:00	142.729	143.124	142.679	142.870	13639	0	6
2020.01.15	16:00:00	142.871	143.326	142.839	143.212	17243	0	6
2020.01.15	20:00:00	143.212	143.300	143.061	143.271	8112	0	6
2020.01.16	00:00:00	143.268	143.488	143.191	143.385	8268	0	6
2020.01.16	04:00:00	143.386	143.482	143.347	143.454	4540	0	8
2020.01.16	08:00:00	143.454	143.756	143.233	143.585	11980	0	6
2020.01.16	12:00:00	143.586	143.786	143.497	143.556	12943	0	6
2020.01.16	16:00:00	143.556	144.133	143.402	144.005	18440	0	6
2020.01.16	20:00:00	144.005	144.095	143.864	144.041	6289	0	6
2020.01.17	00:00:00	144.041	144.171	143.894	143.971	7078	0	7
2020.01.17	04:00:00	143.970	144.127	143.970	144.070	5083	0	7
2020.01.17	08:00:00	144.071	144.526	143.665	143.834	13966	0	6
2020.01.17	12:00:00	143.830	143.978	143.484	143.737	14591	0	6
2020.01.17	16:00:00	143.739	143.788	143.368	143.442	13865	0	6
2020.01.17	20:00:00	143.441	143.459	143.284	143.310	9236	0	6
2020.01.20	00:00:00	143.111	143.351	143.109	143.248	5107	0	6
2020.01.20	04:00:00	143.248	143.299	143.159	143.166	3410	0	10
2020.01.20	08:00:00	143.166	143.238	142.799	143.039	8419	0	6
2020.01.20	12:00:00	143.039	143.324	142.957	143.244	7838	0	6
2020.01.20	16:00:00	143.246	143.254	143.031	143.228	6034	0	6
2020.01.20	20:00:00	143.228	143.357	143.178	143.317	5522	0	7
2020.01.21	00:00:00	143.316	143.336	142.856	142.933	6891	0	8
2020.01.21	04:00:00	142.933	143.220	142.863	143.048	5857	0	7
2020.01.21	08:00:00	143.048	143.438	142.890	143.370	13691	0	6
2020.01.21	12:00:00	143.370	143.968	143.347	143.883	13834	0	6
2020.01.21	16:00:00	143.883	143.935	143.353	143.392	12680	0	6
2020.01.21	20:00:00	143.392	143.495	143.184	143.341	11948	0	6
2020.01.22	00:00:00	143.294	143.506	143.251	143.398	6491	0	8
2020.01.22	04:00:00	143.398	143.730	143.388	143.680	6806	0	7
2020.01.22	08:00:00	143.682	143.798	143.374	143.617	10280	0	6
2020.01.22	12:00:00	143.622	144.449	143.566	144.365	16394	0	6
2020.01.22	16:00:00	144.365	144.606	144.159	144.238	15791	0	6
2020.01.22	20:00:00	144.238	144.357	144.163	144.302	9234	0	6
2020.01.23	00:00:00	144.300	144.406	143.997	144.033	7834	0	6
2020.01.23	04:00:00	144.033	144.067	143.752	143.795	7509	0	7
2020.01.23	08:00:00	143.795	144.096	143.655	143.830	12887	0	7
2020.01.23	12:00:00	143.830	143.997	143.719	143.786	12469	0	7
2020.01.23	16:00:00	143.786	143.883	143.204	143.367	18301	0	6
2020.01.23	20:00:00	143.365	143.732	143.302	143.645	7539	0	6
2020.01.24	00:00:00	143.645	143.761	143.538	143.579	6091	0	6
2020.01.24	04:00:00	143.579	143.766	143.546	143.752	3866	0	8
2020.01.24	08:00:00	143.752	144.401	143.359	143.458	14270	0	6
2020.01.24	12:00:00	143.461	143.626	143.333	143.484	14811	0	6
2020.01.24	16:00:00	143.484	143.540	142.782	142.974	16940	0	6
2020.01.24	20:00:00	142.974	143.007	142.711	142.826	12142	0	6
2020.01.27	00:00:00	142.404	142.545	142.052	142.402	12882	0	7
2020.01.27	04:00:00	142.402	142.525	142.136	142.395	6443	0	7
2020.01.27	08:00:00	142.395	142.744	142.279	142.594	14531	0	6
2020.01.27	12:00:00	142.594	142.665	142.272	142.399	14493	0	7
2020.01.27	16:00:00	142.401	142.510	142.083	142.337	18510	0	6
2020.01.27	20:00:00	142.337	142.401	142.081	142.145	8150	0	6
2020.01.28	00:00:00	142.158	142.450	142.081	142.424	6157	0	6
2020.01.28	04:00:00	142.424	142.432	142.221	142.347	4926	0	8
2020.01.28	08:00:00	142.347	142.349	141.493	141.791	14124	0	6
2020.01.28	12:00:00	141.791	142.028	141.498	141.781	13623	0	6
2020.01.28	16:00:00	141.781	141.919	141.475	141.850	14832	0	6
2020.01.28	20:00:00	141.850	142.205	141.816	142.179	7464	0	6
2020.01.29	00:00:00	142.156	142.347	142.038	142.142	8083	0	7
2020.01.29	04:00:00	142.142	142.202	142.062	142.139	4875	0	7
2020.01.29	08:00:00	142.139	142.140	141.818	141.879	10993	0	7
2020.01.29	12:00:00	141.879	142.031	141.770	141.778	9843	0	7
2020.01.29	16:00:00	141.778	142.072	141.704	142.024	13295	0	6
2020.01.29	20:00:00	142.024	142.229	141.872	141.898	9691	0	7
2020.01.30	00:00:00	141.912	141.996	141.686	141.840	9909	0	7
2020.01.30	04:00:00	141.838	141.855	141.627	141.747	7327	0	6
2020.01.30	08:00:00	141.747	141.796	141.254	141.742	13894	0	6
2020.01.30	12:00:00	141.745	142.706	141.632	142.633	21144	0	6
2020.01.30	16:00:00	142.631	142.654	142.168	142.212	18966	0	6
2020.01.30	20:00:00	142.212	142.699	142.083	142.642	15830	0	6
2020.01.31	00:00:00	142.642	142.999	142.456	142.818	8625	0	6
2020.01.31	04:00:00	142.818	142.959	142.762	142.842	6513	0	8
2020.01.31	08:00:00	142.842	143.283	142.771	142.929	12389	0	7
2020.01.31	12:00:00	142.934	143.081	142.674	143.071	14063	0	6
2020.01.31	16:00:00	143.075	143.167	142.761	143.072	22450	0	6
2020.01.31	20:00:00	143.072	143.125	142.854	143.102	14952	0	6
2020.02.03	00:00:00	142.820	143.100	142.707	143.040	12554	0	6
2020.02.03	04:00:00	143.040	143.053	142.764	142.856	8116	0	9
2020.02.03	08:00:00	142.856	142.933	141.927	141.934	14402	0	6
2020.02.03	12:00:00	141.934	141.939	141.564	141.742	15527	0	6
2020.02.03	16:00:00	141.742	141.747	141.065	141.314	20845	0	6
2020.02.03	20:00:00	141.313	141.365	141.076	141.199	9686	0	6
2020.02.04	00:00:00	141.199	141.230	140.957	141.201	9984	0	7
2020.02.04	04:00:00	141.201	141.692	141.063	141.598	9808	0	7
2020.02.04	08:00:00	141.598	142.072	140.921	141.981	17931	0	6
2020.02.04	12:00:00	141.981	142.355	141.710	142.255	16146	0	6
2020.02.04	16:00:00	142.255	142.674	142.064	142.641	17599	0	6
2020.02.04	20:00:00	142.638	142.834	142.634	142.707	7797	0	6
2020.02.05	00:00:00	142.707	142.723	142.372	142.579	8900	0	7
2020.02.05	04:00:00	142.580	142.589	142.389	142.450	6738	0	7
2020.02.05	08:00:00	142.449	143.372	142.231	143.326	19919	0	6
2020.02.05	12:00:00	143.323	143.323	142.609	142.806	18425	0	6
2020.02.05	16:00:00	142.806	142.841	142.220	142.735	21008	0	6
2020.02.05	20:00:00	142.735	142.775	142.586	142.767	6923	0	7
2020.02.06	00:00:00	142.785	142.785	142.583	142.649	7449	0	8
2020.02.06	04:00:00	142.649	142.802	142.632	142.708	8313	0	6
2020.02.06	08:00:00	142.708	142.815	142.402	142.516	13184	0	7
2020.02.06	12:00:00	142.516	142.597	142.276	142.468	13866	0	7
2020.02.06	16:00:00	142.470	142.537	142.087	142.230	17124	0	6
2020.02.06	20:00:00	142.230	142.246	142.100	142.159	7251	0	6
2020.02.07	00:00:00	142.159	142.238	141.968	142.189	8427	0	7
2020.02.07	04:00:00	142.188	142.287	142.159	142.194	7408	0	7
2020.02.07	08:00:00	142.193	142.366	141.934	141.939	15319	0	6
2020.02.07	12:00:00	141.940	142.307	141.835	141.976	15462	0	6
2020.02.07	16:00:00	141.972	142.103	141.606	141.657	18316	0	6
2020.02.07	20:00:00	141.657	141.657	141.386	141.413	9987	0	6
2020.02.10	00:00:00	141.337	141.604	141.233	141.546	11425	0	6
2020.02.10	04:00:00	141.546	141.734	141.492	141.690	7531	0	7
2020.02.10	08:00:00	141.688	141.738	141.319	141.668	13945	0	6
2020.02.10	12:00:00	141.664	142.084	141.611	141.882	14942	0	6
2020.02.10	16:00:00	141.882	142.056	141.581	141.597	14161	0	6
2020.02.10	20:00:00	141.597	141.756	141.592	141.747	5535	0	6
2020.02.11	00:00:00	141.726	141.932	141.655	141.870	5995	0	7
2020.02.11	04:00:00	141.870	141.970	141.809	141.912	4511	0	6
2020.02.11	08:00:00	141.910	142.214	141.722	142.142	13827	0	7
2020.02.11	12:00:00	142.141	142.148	141.886	142.025	14065	0	7
2020.02.11	16:00:00	142.023	142.458	141.978	142.212	17819	0	6
2020.02.11	20:00:00	142.207	142.340	142.131	142.180	8447	0	6
2020.02.12	00:00:00	142.179	142.444	142.094	142.442	10352	0	7
2020.02.12	04:00:00	142.441	142.490	142.312	142.390	5179	0	7
2020.02.12	08:00:00	142.390	142.834	142.274	142.768	13763	0	6
2020.02.12	12:00:00	142.768	142.883	142.585	142.597	11947	0	7
2020.02.12	16:00:00	142.596	142.835	142.509	142.665	14835	0	6
2020.02.12	20:00:00	142.665	142.737	142.600	142.620	7758	0	6
2020.02.13	00:00:00	142.622	142.697	142.245	142.467	16165	0	6
2020.02.13	04:00:00	142.467	142.500	142.195	142.228	7401	0	6
2020.02.13	08:00:00	142.228	142.511	142.142	142.329	15169	0	6
2020.02.13	12:00:00	142.329	143.110	142.193	142.933	19954	0	3
2020.02.13	16:00:00	142.936	143.475	142.875	143.311	18829	0	3
2020.02.13	20:00:00	143.312	143.399	143.177	143.177	7969	0	3
2020.02.14	00:00:00	143.176	143.345	143.110	143.268	9280	0	5
2020.02.14	04:00:00	143.268	143.399	143.166	143.229	6085	0	3
2020.02.14	08:00:00	143.229	143.404	142.966	143.115	12377	0	4
2020.02.14	12:00:00	143.118	143.201	142.775	142.871	14293	0	3
2020.02.14	16:00:00	142.871	143.123	142.763	143.091	14954	0	3
2020.02.14	20:00:00	143.093	143.258	143.006	143.218	8585	0	3
2020.02.17	00:00:00	143.099	143.364	143.013	143.277	10614	0	4
2020.02.17	04:00:00	143.277	143.346	143.236	143.320	5205	0	6
2020.02.17	08:00:00	143.321	143.340	143.136	143.268	10348	0	3
2020.02.17	12:00:00	143.268	143.308	142.953	142.998	10536	0	4
2020.02.17	16:00:00	142.997	143.074	142.858	143.021	7924	0	8
2020.02.17	20:00:00	143.022	143.069	142.838	142.876	10903	0	9
2020.02.18	00:00:00	142.878	142.888	142.577	142.674	10976	0	8
2020.02.18	04:00:00	142.674	142.679	142.519	142.627	7499	0	8
2020.02.18	08:00:00	142.627	142.745	142.312	142.586	15413	0	8
2020.02.18	12:00:00	142.586	143.164	142.528	142.994	16750	0	8
2020.02.18	16:00:00	142.994	143.226	142.826	142.867	17711	0	8
2020.02.18	20:00:00	142.867	142.902	142.748	142.797	8162	0	8
2020.02.19	00:00:00	142.797	142.998	142.742	142.967	9904	0	8
2020.02.19	04:00:00	142.968	143.152	142.968	143.055	6783	0	8
2020.02.19	08:00:00	143.055	143.510	142.888	143.372	13841	0	8
2020.02.19	12:00:00	143.377	143.757	143.117	143.603	16246	0	8
2020.02.19	16:00:00	143.603	143.998	143.368	143.717	17645	0	8
2020.02.19	20:00:00	143.717	144.163	143.669	143.863	9426	0	8
2020.02.20	00:00:00	143.811	143.898	143.595	143.670	9210	0	10
2020.02.20	04:00:00	143.670	143.853	143.612	143.812	8708	0	8
2020.02.20	08:00:00	143.812	144.599	143.776	144.467	16180	0	8
2020.02.20	12:00:00	144.469	144.547	143.892	144.012	19632	0	7
2020.02.20	16:00:00	144.012	144.497	143.867	144.254	19146	0	7
2020.02.20	20:00:00	144.254	144.440	144.210	144.384	6734	0	7
2020.02.21	00:00:00	144.384	144.535	144.200	144.340	9720	0	8
2020.02.21	04:00:00	144.340	144.457	144.267	144.357	7256	0	7
2020.02.21	08:00:00	144.358	144.467	143.719	144.263	17385	0	7
2020.02.21	12:00:00	144.263	144.883	144.257	144.671	16355	0	7
2020.02.21	16:00:00	144.671	144.950	144.318	144.870	19941	0	7
2020.02.21	20:00:00	144.870	144.930	144.522	144.555	9593	0	7
2020.02.24	00:00:00	144.062	144.620	144.051	144.477	13348	0	7
2020.02.24	04:00:00	144.477	144.486	144.168	144.336	8369	0	8
2020.02.24	08:00:00	144.336	144.516	143.448	143.551	23517	0	6
2020.02.24	12:00:00	143.551	143.859	143.368	143.577	21542	0	6
2020.02.24	16:00:00	143.577	143.590	142.627	142.775	27460	0	6
2020.02.24	20:00:00	142.775	143.217	142.690	143.139	14919	0	6
2020.02.25	00:00:00	143.072	143.640	142.941	143.558	16057	0	6
2020.02.25	04:00:00	143.558	143.578	143.221	143.293	11747	0	6
2020.02.25	08:00:00	143.293	143.539	143.079	143.429	25259	0	6
2020.02.25	12:00:00	143.429	143.528	143.169	143.438	24751	0	6
2020.02.25	16:00:00	143.440	143.599	143.046	143.156	30254	0	6
2020.02.25	20:00:00	143.156	143.308	142.959	143.293	21384	0	7
2020.02.26	00:00:00	143.289	143.466	143.112	143.357	14622	0	6
2020.02.26	04:00:00	143.357	143.716	143.265	143.443	15532	0	6
2020.02.26	08:00:00	143.442	143.526	142.737	142.832	28550	0	6
2020.02.26	12:00:00	142.832	143.119	142.673	142.885	27951	0	6
2020.02.26	16:00:00	142.885	143.149	142.428	142.571	26538	0	6
2020.02.26	20:00:00	142.571	142.617	142.234	142.403	22323	0	7
2020.02.27	00:00:00	142.336	142.546	142.260	142.465	19663	0	6
2020.02.27	04:00:00	142.468	142.547	142.208	142.288	17185	0	7
2020.02.27	08:00:00	142.291	142.481	141.989	142.143	27733	0	6
2020.02.27	12:00:00	142.144	142.182	141.433	141.682	28608	0	6
2020.02.27	16:00:00	141.682	142.052	141.370	141.941	36182	0	6
2020.02.27	20:00:00	141.940	142.029	141.164	141.190	23647	0	7
2020.02.28	00:00:00	141.181	141.406	140.793	141.027	19866	0	7
2020.02.28	04:00:00	141.027	141.039	140.209	140.321	23716	0	6
2020.02.28	08:00:00	140.321	140.389	139.827	140.240	34781	0	6
2020.02.28	12:00:00	140.240	140.313	139.417	139.507	31137	0	6
2020.02.28	16:00:00	139.507	139.664	137.521	138.013	40429	0	6
2020.02.28	20:00:00	138.013	138.620	137.622	138.544	33215	0	7
2020.03.02	00:00:00	137.528	138.540	137.321	138.284	19064	0	7
2020.03.02	04:00:00	138.284	139.066	138.141	138.858	18870	0	6
2020.03.02	08:00:00	138.861	139.181	137.532	137.651	32203	0	6
2020.03.02	12:00:00	137.651	137.872	137.146	137.543	32426	0	6
2020.03.02	16:00:00	137.543	138.351	137.219	138.023	37223	0	6
2020.03.02	20:00:00	138.021	138.450	137.703	138.121	21208	0	1
2020.03.03	00:00:00	138.121	138.563	137.852	137.983	14724	0	6
2020.03.03	04:00:00	137.995	138.105	137.608	137.739	13748	0	8
2020.03.03	08:00:00	137.738	138.361	137.648	137.976	25973	0	6
2020.03.03	12:00:00	137.976	138.283	137.462	137.850	30063	0	6
2020.03.03	16:00:00	137.851	138.181	137.184	137.501	40997	0	6
2020.03.03	20:00:00	137.499	137.541	136.932	137.154	27678	0	6
2020.03.04	00:00:00	137.153	137.924	137.006	137.551	17211	0	6
2020.03.04	04:00:00	137.551	137.747	137.410	137.598	12004	0	6
2020.03.04	08:00:00	137.600	137.871	137.245	137.316	23859	0	6
2020.03.04	12:00:00	137.316	137.999	137.261	137.880	25725	0	6
2020.03.04	16:00:00	137.880	137.999	137.333	137.949	31060	0	7
2020.03.04	20:00:00	137.948	138.435	137.938	138.377	14697	0	6
2020.03.05	00:00:00	138.375	138.675	138.109	138.232	10275	0	6
2020.03.05	04:00:00	138.232	138.325	138.012	138.269	8765	0	5
2020.03.05	08:00:00	138.270	138.391	138.027	138.163	19929	0	6
2020.03.05	12:00:00	138.163	138.297	137.879	138.016	25550	0	6
2020.03.05	16:00:00	138.003	138.108	137.468	137.490	28964	0	6
2020.03.05	20:00:00	137.490	137.810	137.364	137.396	21005	0	5
2020.03.06	00:00:00	137.394	137.732	137.285	137.350	12750	0	7
2020.03.06	04:00:00	137.349	137.407	137.023	137.061	14668	0	7
2020.03.06	08:00:00	137.060	137.457	136.580	136.592	27283	0	6
2020.03.06	12:00:00	136.598	137.101	136.433	136.829	37436	0	6
2020.03.06	16:00:00	136.829	137.727	136.684	137.145	41969	0	6
2020.03.06	20:00:00	137.145	137.580	136.871	137.423	25857	0	6
2020.03.09	00:00:00	136.512	136.830	132.794	133.684	28824	0	6
2020.03.09	04:00:00	133.692	134.618	132.989	133.894	34785	0	6
2020.03.09	08:00:00	133.894	134.984	133.854	134.623	60739	0	8
2020.03.09	12:00:00	134.623	134.624	132.563	134.185	72042	0	36
2020.03.09	16:00:00	134.186	134.735	133.798	134.036	84303	0	36
2020.03.09	20:00:00	134.037	134.433	133.712	133.857	49187	0	36
2020.03.10	00:00:00	133.855	135.308	133.681	135.047	47593	0	36
2020.03.10	04:00:00	135.047	137.066	134.801	136.365	48254	0	36
2020.03.10	08:00:00	136.365	136.810	135.506	136.618	70162	0	36
2020.03.10	12:00:00	136.617	137.193	135.346	136.079	69345	0	36
2020.03.10	16:00:00	136.079	136.205	134.032	134.902	85892	0	36
2020.03.10	20:00:00	134.902	136.766	134.711	135.574	49535	0	36
2020.03.11	00:00:00	135.569	135.808	135.111	135.192	31307	0	36
2020.03.11	04:00:00	135.194	135.543	134.542	134.668	34769	0	36
2020.03.11	08:00:00	134.669	136.533	133.975	136.133	62361	0	7
2020.03.11	12:00:00	136.133	136.133	135.004	135.375	36834	0	7
2020.03.11	16:00:00	135.376	135.686	134.461	134.583	41196	0	7
2020.03.11	20:00:00	134.583	134.668	133.562	133.821	27974	0	7
2020.03.12	00:00:00	133.871	134.316	132.624	132.816	26258	0	7
2020.03.12	04:00:00	132.817	133.611	132.323	133.111	21148	0	7
2020.03.12	08:00:00	133.111	133.167	132.115	132.369	32977	0	6
2020.03.12	12:00:00	132.370	132.494	131.329	132.174	38707	0	6
2020.03.12	16:00:00	132.172	133.726	131.597	132.985	53903	0	6
2020.03.12	20:00:00	132.989	133.053	131.271	131.770	33808	0	6
2020.03.13	00:00:00	131.790	131.999	131.206	131.722	36569	0	7
2020.03.13	04:00:00	131.723	133.207	131.446	132.550	36003	0	6
2020.03.13	08:00:00	132.549	133.924	132.187	133.784	36145	0	6
2020.03.13	12:00:00	133.784	134.300	133.252	133.598	41782	0	0
2020.03.13	16:00:00	133.597	134.120	132.488	132.925	55010	0	0
2020.03.13	20:00:00	132.919	133.840	132.339	132.720	28817	0	0
2020.03.16	00:00:00	132.743	132.919	130.847	132.070	40385	0	2
2020.03.16	04:00:00	132.017	132.544	131.182	131.419	25216	0	5
2020.03.16	08:00:00	131.416	131.807	129.865	130.008	36849	0	1
2020.03.16	12:00:00	130.008	130.554	128.897	129.740	41436	0	1
2020.03.16	16:00:00	129.735	131.197	129.055	129.611	44979	0	0
2020.03.16	20:00:00	129.603	130.306	129.354	129.885	31551	0	1
2020.03.17	00:00:00	129.884	131.205	129.801	130.604	39744	0	0
2020.03.17	04:00:00	130.603	130.730	130.091	130.244	41887	0	0
2020.03.17	08:00:00	130.245	131.011	129.412	129.668	43045	0	0
2020.03.17	12:00:00	129.667	129.971	128.744	128.745	46787	0	1
2020.03.17	16:00:00	128.743	130.010	128.572	129.811	51645	0	0
2020.03.17	20:00:00	129.807	130.540	129.484	129.744	25650	0	1
2020.03.18	00:00:00	129.768	130.320	129.439	130.091	37305	0	0
2020.03.18	04:00:00	130.091	130.158	129.448	129.539	25184	0	1
2020.03.18	08:00:00	129.540	129.613	128.749	128.990	38053	0	1
2020.03.18	12:00:00	128.989	129.085	126.964	127.275	41286	0	1
2020.03.18	16:00:00	127.274	127.820	124.032	126.172	49387	0	0
2020.03.18	20:00:00	126.173	126.224	124.188	125.208	35534	0	1
2020.03.19	00:00:00	125.128	126.150	124.724	124.993	38711	0	2
2020.03.19	04:00:00	124.986	125.934	124.973	125.148	34403	0	0
2020.03.19	08:00:00	125.146	126.306	125.061	125.824	46458	0	0
2020.03.19	12:00:00	125.827	128.059	125.456	127.763	50719	0	0
2020.03.19	16:00:00	127.757	129.559	127.079	127.504	51662	0	0
2020.03.19	20:00:00	127.508	128.024	126.414	127.088	29006	0	0
2020.03.20	00:00:00	127.088	128.575	126.363	128.310	29990	0	1
2020.03.20	04:00:00	128.314	128.486	127.799	128.268	21788	0	0
2020.03.20	08:00:00	128.265	130.512	128.097	129.611	42238	0	0
2020.03.20	12:00:00	129.609	130.620	129.073	130.489	39285	0	1
2020.03.20	16:00:00	130.495	132.028	128.821	128.955	49846	0	0
2020.03.20	20:00:00	128.955	129.447	128.425	128.577	26329	0	3
2020.03.23	00:00:00	129.357	129.406	127.892	128.231	27259	0	1
2020.03.23	04:00:00	128.231	128.561	128.042	128.404	20352	0	1
2020.03.23	08:00:00	128.409	128.903	127.753	128.163	35903	0	1
2020.03.23	12:00:00	128.163	129.093	127.325	129.016	45247	0	0
2020.03.23	16:00:00	129.016	129.101	127.401	128.513	39815	0	1
2020.03.23	20:00:00	128.503	128.698	127.623	128.247	25766	0	1
2020.03.24	00:00:00	128.247	128.606	127.539	128.219	29922	0	3
2020.03.24	04:00:00	128.219	128.561	127.979	128.143	23468	0	2
2020.03.24	08:00:00	128.145	129.743	128.089	129.344	30814	0	1
2020.03.24	12:00:00	129.345	130.663	129.185	130.604	38482	0	0
2020.03.24	16:00:00	130.607	131.416	130.139	130.650	38715	0	0
2020.03.24	20:00:00	130.651	131.151	130.450	130.450	22230	0	1
2020.03.25	00:00:00	130.462	131.263	130.384	130.578	22743	0	1
2020.03.25	04:00:00	130.579	131.925	130.535	131.763	25192	0	1
2020.03.25	08:00:00	131.773	133.386	131.424	133.385	28635	0	0
2020.03.25	12:00:00	133.385	133.394	131.110	131.319	38104	0	1
2020.03.25	16:00:00	131.316	132.013	129.848	131.237	36031	0	1
2020.03.25	20:00:00	131.231	132.505	131.167	132.045	18896	0	2
2020.03.26	00:00:00	132.045	132.048	130.574	131.061	33863	0	1
2020.03.26	04:00:00	131.061	131.457	130.676	131.061	25969	0	2
2020.03.26	08:00:00	131.061	132.026	130.618	131.149	30222	0	1
2020.03.26	12:00:00	131.149	131.851	130.637	131.820	38950	0	1
2020.03.26	16:00:00	131.827	133.469	131.559	132.991	37799	0	1
2020.03.26	20:00:00	132.997	133.812	132.471	132.969	24639	0	2
